Movie,trunc,Release Date,Distributor,Genre
"Faith, Hope & Love","Faith, Hope & Love","Mar 15, 2019",ArtAffects,Romantic Comedy
Master Z: Ip Man Legacy,Master Z: Ip Man Leg,"Apr 12, 2019",Well Go USA,Action
Play the Flute,Play the Flute,"Jan 28, 2019",Five & Two Pictures,Drama
The Iron Orchard,The Iron Orchard,"Feb 22, 2019",Santa Rita Film Co,Drama
Hesburgh,Hesburgh,"Apr 26, 2019",O’Malley Creadon …,Documentary
Chasing the Dragon 2: Wild …,Chasing the Dragon 2,"Jun 7, 2019",Well Go USA,Action
Family,Family,"Apr 19, 2019",Film Arcade,Drama
Mr. Klein,Mr. Klein,"Nov 6, 1977",Rialto Pictures,Drama
Synonyms,Synonyms,"Oct 25, 2019",Kino Lorber,Drama
The Song of Names,The Song of Names,"Dec 25, 2019",Sony Pictures Cla…,Drama
To Dust,To Dust,"Feb 8, 2019",Good Deed Enterta…,Drama
Robin Hood,Robin Hood,"Nov 21, 2018",Lionsgate,Action
Modest Heroes,Modest Heroes,"Jan 10, 2019",GKIDS,Adventure
The Warrior Queen of Jhansi,The Warrior Queen of,"Nov 15, 2019",Roadside Attractions,Drama
India’s Most Wanted,India’s Most Wanted,"May 24, 2019",FIP,Thriller/Suspense
"Iyengar: The Man, Yoga, The…","Iyengar: The Man, Yo","Apr 12, 2019",Kino Lorber,Documentary
Tigers Are Not Afraid,Tigers Are Not Afrai,"Aug 21, 2019",Variance Films,Horror
Frankie,Frankie,"Oct 25, 2019",Sony Pictures Cla…,Drama
The Bad Guys: Reign of Chaos,The Bad Guys: Reign ,"Sep 13, 2019",CJ Entertainment,Action
Sunset,Sunset,"Mar 22, 2019",Sony Pictures Cla…,Drama
Them That Follow,Them That Follow,"Aug 2, 2019",1091 Media,Thriller/Suspense
Money,Money,"Mar 21, 2019",CJ Entertainment,Drama
The Possession of Hannah Grace,The Possession of Ha,"Nov 30, 2018",Sony Pictures,Horror
Halston,Halston,"May 24, 2019",1091 Media,Documentary
Peterloo,Peterloo,"Apr 5, 2019",Amazon Studios,Drama
Jay Myself,Jay Myself,"Jul 31, 2019",Oscilloscope Pict…,Documentary
Before You Know It,Before You Know It,"Aug 30, 2019",1091 Media,Comedy
The River and the Wall,The River and the Wa,"May 3, 2019",Gravitas Ventures,Documentary
The Whistleblower,The Whistleblower,"Dec 6, 2019",CMC Pictures,Action
Little Woods,Little Woods,"Apr 19, 2019",Neon,Western
Hampstead,Hampstead,"Jun 14, 2019",IFC Films,Drama
War and Peace,War and Peace,"Apr 28, 1968",Janus Films,Drama
Trial by Fire,Trial by Fire,"May 17, 2019",Roadside Attractions,Drama
Dogman,Dogman,"Apr 12, 2019",Magnolia Pictures,Thriller/Suspense
Hubble 3D,Hubble 3D,"Mar 19, 2010",,Documentary
Framing John DeLorean,Framing John DeLorea,"Jun 7, 2019",Sundance Selects,Documentary
The Life of Brian,The Life of Brian,"Aug 17, 1979",Trafalgar Releasing,Comedy
Who Will Write Our History,Who Will Write Our H,"Jan 18, 2019",Abramorama Films,Documentary
Rafiki,Rafiki,"Apr 19, 2019",Film Movement,Drama
The Last Resort,The Last Resort,"Dec 21, 2018",Kino Lorber,Documentary
The Other Story,The Other Story,"Jun 28, 2019",Strand Releasing,Drama
Okko’s Inn,Okko’s Inn,"Apr 22, 2019",GKIDS,Adventure
Palau the Movie,Palau the Movie,"Apr 4, 2019",Trafalgar Releasing,Drama
Born to be Wild 3D,Born to be Wild 3D,"Apr 8, 2011",,Documentary
Anthropocene: The Human Epoch,Anthropocene: The Hu,"Sep 28, 2018",Kino Lorber,Documentary
Peppa Celebrates Chinese Ne…,Peppa Celebrates Chi,"Feb 6, 2019",STX Entertainment,Adventure
Mister America,Mister America,"Oct 9, 2019",Magnolia Pictures,Comedy
The Zoya Factor,The Zoya Factor,"Sep 20, 2019",FIP,Romantic Comedy
The World Before Your Feet,The World Before You,"Nov 21, 2018",Greenwich,Documentary
Paris is Burning,Paris is Burning,"Mar 13, 1991",,Documentary
Mary Magdalene,Mary Magdalene,"Apr 12, 2019",IFC Films,Drama
A Tuba to Cuba,A Tuba to Cuba,"Feb 15, 2019",Blue Fox Entertai…,Documentary
Free Trip to Egypt,Free Trip to Egypt,"Jun 12, 2019",,Documentary
"Ruben Brandt, Collector","Ruben Brandt, Collec","Feb 15, 2019",Sony Pictures Cla…,Drama
Branagh Theatre Live: The W…,Branagh Theatre Live,"Dec 4, 2019",Trafalgar Releasing,Drama
The Kingmaker,The Kingmaker,"Nov 8, 2019",Greenwich,Documentary
Be Natural: The Untold Stor…,Be Natural: The Unto,"Apr 19, 2019",Zeitgeist,Documentary
Police Story/Police Story 2…,Police Story/Police ,"Feb 1, 2019",Janus Films,Action
Babylon (1980),Babylon (1980),"Mar 8, 2019",Self Distributed,Drama
Varda by Agnes,Varda by Agnes,"Nov 22, 2019",Janus Films,Documentary
The Brink,The Brink,"Mar 29, 2019",Magnolia Pictures,Documentary
Cold Case Hammarskjold,Cold Case Hammarskjo,"Aug 16, 2019",Magnolia Pictures,Documentary
Downtown 81,Downtown 81,"Jul 13, 2001",Metrograph Pictures,Drama
Miss & Mrs. Cops,Miss & Mrs. Cops,"May 10, 2019",CJ Entertainment,Comedy
The Divine Fury,The Divine Fury,"Aug 16, 2019",Well Go USA,Action
Cunningham,Cunningham,"Dec 13, 2019",Magnolia Pictures,Documentary
Burning,Burning,"Oct 26, 2018",Well Go USA,Thriller/Suspense
The Reports on Sarah and Sa…,The Reports on Sarah,"Jun 12, 2019",Dada Films,Drama
Walking on Water,Walking on Water,"May 17, 2019",Kino Lorber,Documentary
Tazza: One Eyed Jack,Tazza: One Eyed Jack,"Sep 20, 2019",Well Go USA,Drama
Rojo,Rojo,"Jul 12, 2019",Distrib Films,Drama
The Image Book,The Image Book,"Jan 25, 2019",Kino Lorber,Drama
Always Miss You,Always Miss You,"May 3, 2019",China Lion Film D…,Drama
Loopers: The Caddie’s Long …,Loopers: The Caddie’,"Jun 7, 2019",Gravitas Ventures,Documentary
My Dear Liar,My Dear Liar,"Nov 8, 2019",CMC Pictures,Drama
Mirai no Mirai,Mirai no Mirai,"Nov 29, 2018",GKIDS,Adventure
The Lumber Baron,The Lumber Baron,"May 24, 2019",Indican Pictures,Drama
The Chambermaid,The Chambermaid,"Jun 26, 2019",Kino Lorber,Drama
ECCO,ECCO,"Aug 9, 2019",Citadel,Thriller/Suspense
Sonchiriya,Sonchiriya,"Mar 1, 2019",PackYourBag Films,Action
Ramen Shop,Ramen Shop,"Mar 22, 2019",Strand Releasing,Drama
The Third Wife,The Third Wife,"May 15, 2019",Film Movement,Drama
Papi Chulo,Papi Chulo,"Jun 7, 2019",Blue Fox Entertai…,Comedy
Woodstock: Three Days That …,Woodstock: Three Day,"May 24, 2019",Self Distributed,Documentary
High Strung: Free Dance,High Strung: Free Da,"Oct 11, 2019",GVN Releasing,Drama
Venom,Venom,"Oct 5, 2018",Sony Pictures,Action
Christ Stopped at Eboli,Christ Stopped at Eb,"Mar 23, 1980",Rialto Pictures,Drama
Ms. Purple,Ms. Purple,"Sep 6, 2019",Oscilloscope Pict…,Drama
Mayday Life,Mayday Life,"May 31, 2019",China Lion Film D…,Concert/Perfor…
Deadpool 2,Deadpool 2,"May 18, 2018",20th Century Fox,Action
The Old Man and the Gun,The Old Man and the ,"Sep 28, 2018",Fox Searchlight,Comedy
The Heiresses,The Heiresses,"Jan 16, 2019",Distrib Films,Drama
A Faithful Man,A Faithful Man,"Jul 19, 2019",Kino Lorber,Romantic Comedy
Fast Color,Fast Color,"Apr 19, 2019",Lionsgate,Thriller/Suspense
Clemency,Clemency,"Dec 27, 2019",Neon,Drama
Triple Threat,Triple Threat,"Mar 19, 2019",Well Go USA,Thriller/Suspense
Savage,Savage,"May 3, 2019",Well Go USA,Thriller/Suspense
The Nutcracker and the Four…,The Nutcracker and t,"Nov 2, 2018",Walt Disney,Adventure
"Hale County This Morning, T…",Hale County This Mor,"Sep 14, 2018",Cinema Guild,Documentary
Storm Boy,Storm Boy,"Apr 5, 2019",Good Deed Enterta…,Adventure
3 Faces,3 Faces,"Mar 8, 2019",Kino Lorber,Drama
Cliffs of Freedom,Cliffs of Freedom,"Mar 1, 2019",Round Hill Media,Drama
The Battle of Jangsari,The Battle of Jangsa,"Oct 4, 2019",Well Go USA,Drama
Styx,Styx,"Feb 27, 2019",Film Movement,Drama
Edie,Edie,"Sep 6, 2019",Music Box Films,Drama
Diamantino,Diamantino,"May 24, 2019",Kino Lorber,
The Divine Move 2: The Wrat…,The Divine Move 2: T,"Nov 15, 2019",CJ Entertainment,Action
Being Frank,Being Frank,"Jun 14, 2019",Film Arcade,Comedy
Last Year at Marienbad,Last Year at Marienb,"Jan 18, 2008",Rialto Pictures,Drama
Working Woman,Working Woman,"Mar 27, 2019",Zeitgeist,Drama
Vita & Virginia,Vita & Virginia,"Aug 23, 2019",IFC Films,Drama
By the Grace of God,By the Grace of God,"Oct 18, 2019",Music Box Films,Drama
The Mountain,The Mountain,"Jul 26, 2019",Kino Lorber,Black Comedy
Wild,Wild,"Apr 10, 2019",Strand Releasing,Drama
Greener Grass,Greener Grass,"Oct 18, 2019",IFC Films,Comedy
Mickey and the Bear,Mickey and the Bear,"Nov 15, 2019",Self Distributed,Drama
Invisible Life,Invisible Life,"Dec 20, 2019",Amazon Studios,Drama
Making Waves: The Art of Ci…,Making Waves: The Ar,"Oct 25, 2019",Matson,Documentary
One Cut of the Dead,One Cut of the Dead,"Sep 13, 2019",Shudder,Horror
End of the Century,End of the Century,"Aug 16, 2019",Cinema Guild,Drama
Charlie Says,Charlie Says,"May 10, 2019",IFC Films,Drama
Mojin: The Worm Valley,Mojin: The Worm Vall,"Jan 4, 2019",Well Go USA,Action
The Hate U Give,The Hate U Give,"Oct 19, 2018",20th Century Fox,Drama
Ophelia,Ophelia,"Jun 28, 2019",IFC Films,Drama
Clinton Road,Clinton Road,"Jun 14, 2019",Nocturnal Features,Horror
American Dharma,American Dharma,"Nov 1, 2019",Utopia,Documentary
"Love, Antosha","Love, Antosha","Aug 2, 2019",Lurker Films,Documentary
The Bounty Killer,The Bounty Killer,"Jan 25, 2019",Indican Pictures,Western
The Queen,The Queen,"Jun 27, 2019",Kino Lorber,Documentary
Under The Silver Lake,Under The Silver Lak,"Apr 19, 2019",A24,Thriller/Suspense
High on the Hog,High on the Hog,"Apr 19, 2019",Indican Pictures,Action
The Proposal,The Proposal,"May 24, 2019",Oscilloscope Pict…,Documentary
The Cave,The Cave,"Oct 18, 2019",National Geograph…,Documentary
What is Democracy,What is Democracy,"Jan 16, 2019",Zeitgeist,Documentary
Becoming Astrid,Becoming Astrid,"Nov 23, 2018",Music Box Films,Drama
Carmine Street Guitars,Carmine Street Guita,"Apr 24, 2019",Abramorama Films,Documentary
For Sama,For Sama,"Jul 26, 2019",PBS Distribution,Documentary
Fagara,Fagara,"Sep 13, 2019",China Lion Film D…,Drama
Immortal Hero,Immortal Hero,"Oct 18, 2019",Freestyle Releasing,Drama
Midnight Traveler,Midnight Traveler,"Sep 18, 2019",Oscilloscope Pict…,Documentary
Aniara,Aniara,"May 17, 2019",Magnolia Pictures,Drama
Saint Judy,Saint Judy,"Mar 1, 2019",Blue Fox Entertai…,Drama
Zilla and Zoe,Zilla and Zoe,"May 17, 2019",Indican Pictures,Comedy
Shed of the Dead,Shed of the Dead,"May 17, 2019",Indican Pictures,Comedy
Wildlife,Wildlife,"Oct 19, 2018",,Drama
Britt-Marie Was Here,Britt-Marie Was Here,"Sep 20, 2019",Cohen Media Group,Comedy
The Quiet One,The Quiet One,"Jun 21, 2019",IFC Films,Documentary
Recorder: The Marion Stokes…,Recorder: The Marion,"Nov 15, 2019",Zeitgeist,Documentary
The Sower,The Sower,"Mar 1, 2019",Film Movement,Drama
Buñuel in the Labyrinth of …,Buñuel in the Labyri,"Aug 16, 2019",GKIDS,Drama
Yardie,Yardie,"Mar 15, 2019",Rialto Pictures,Drama
Loro 1,Loro 1,"Sep 20, 2019",IFC Films,Documentary
White Snake,White Snake,"Nov 15, 2019",GKIDS,Adventure
Ága,Ága,"Sep 4, 2019",Big World Pictures,Drama
Maria by Callas,Maria by Callas,"Nov 2, 2018",Sony Pictures Cla…,Documentary
Killer Unicorn,Killer Unicorn,"Jun 11, 2019",Indican Pictures,Horror
The Death of Dick Long,The Death of Dick Lo,"Sep 27, 2019",A24,Black Comedy
Moonlight Sonata: Deafness …,Moonlight Sonata: De,"Sep 13, 2019",Abramorama Films,Documentary
The Wild Pear Tree,The Wild Pear Tree,"Jan 30, 2019",Cinema Guild,Drama
Deep Sea 3-D,Deep Sea 3-D,"Mar 3, 2006",,Documentary
An Acceptable Loss,An Acceptable Loss,"Jan 18, 2019",IFC Films,Thriller/Suspense
10E,10E,"Sep 27, 2019",in8 Releasing,Comedy
Desolation Center,Desolation Center,"Sep 13, 2019",Self Distributed,Documentary
Knife + Heart,Knife + Heart,"Mar 15, 2019",Altered Innocence,Thriller/Suspense
Gift,Gift,"Oct 11, 2019",Matson,Documentary
Memory: The Origins of Alien,Memory: The Origins ,"Oct 4, 2019",Screen Media Films,Documentary
Pasolini,Pasolini,"May 10, 2019",Kino Lorber,Drama
Sorry Angel,Sorry Angel,"Feb 15, 2019",Strand Releasing,Drama
Horn From the Heart: The Pa…,Horn From the Heart:,"Oct 17, 2018",Abramorama Films,Documentary
The Ground Beneath My Feet,The Ground Beneath M,"Jul 26, 2019",Strand Releasing,Drama
The Wind,The Wind,"Apr 5, 2019",IFC Midnight,Horror
In the Aisles,In the Aisles,"Jun 14, 2019",Music Box Films,Drama
Kind Hearts and Coronets,Kind Hearts and Coro,"Nov 22, 2019",Rialto Pictures,Black Comedy
Hotel by the River,Hotel by the River,"Feb 15, 2019",Cinema Guild,Drama
"Leaving Home, Coming Home: …","Leaving Home, Coming","May 29, 2019",Greenwich,Documentary
The Day Shall Come,The Day Shall Come,"Sep 27, 2019",IFC Films,Comedy
Wrestle,Wrestle,"Feb 22, 2019",Oscilloscope Pict…,Documentary
Donnybrook,Donnybrook,"Feb 15, 2019",IFC Films,Drama
Swing Kids,Swing Kids,"Dec 21, 2018",Well Go USA,Drama
Return of the Hero,Return of the Hero,"Aug 31, 2018",Distrib Films,Drama
Chasing Einstein,Chasing Einstein,"Sep 13, 2019",Atlas Distribution,Documentary
The Nun (1966) (Re-Release),The Nun (1966) (Re-R,"Jan 4, 2019",Rialto Pictures,Drama
Beautiful Boy,Beautiful Boy,"Oct 12, 2018",Amazon Studios,Drama
Piranhas,Piranhas,"Aug 2, 2019",Music Box Films,Drama
Island of Lemurs: Madagascar,Island of Lemurs: Ma,"Apr 4, 2014",,Documentary
Célébration,Célébration,"Oct 2, 2019",KimStim,Documentary
Night School,Night School,"Sep 28, 2018",,Comedy
Little Joe,Little Joe,"Dec 6, 2019",Magnolia Pictures,Drama
Light From Light,Light From Light,"Nov 1, 2019",Grasshopper Film,Drama
The House That Jack Built,The House That Jack ,"Dec 14, 2018",IFC Films,Thriller/Suspense
The White Sheik,The White Sheik,"Apr 25, 1956",Rialto Pictures,Comedy
Wicked Witches,Wicked Witches,"Aug 9, 2019",Nocturnal Features,Horror
Redoubt,Redoubt,"Oct 30, 2019",Grasshopper Film,Thriller/Suspense
The Hole in the Ground,The Hole in the Grou,"Mar 1, 2019",A24,Horror
The Gospel of Eureka,The Gospel of Eureka,"Feb 8, 2019",Kino Lorber,Documentary
The All Americans,The All Americans,"Nov 8, 2019",Abramorama Films,Documentary
The Disappearance of my Mother,The Disappearance of,"Dec 6, 2019",Kino Lorber,Documentary
The Sound of Silence,The Sound of Silence,"Sep 13, 2019",IFC Films,Drama
Prassthanam,Prassthanam,"Sep 20, 2019",PackYourBag Films,Drama
Midnight Family,Midnight Family,"Dec 6, 2019",1091 Media,Documentary
Tremors,Tremors,"Nov 29, 2019",Film Movement,Drama
Out of Blue,Out of Blue,"Mar 22, 2019",IFC Films,Drama
Scandalous: The Untold Stor…,Scandalous: The Unto,"Nov 15, 2019",Magnolia Pictures,Documentary
Before Stonewall,Before Stonewall,"Jun 21, 2019",First Run Features,Documentary
Midnight Diner,Midnight Diner,"Sep 20, 2019",Well Go USA,Drama
"Phoenix, Oregon","Phoenix, Oregon","Apr 26, 2019",Joma Films,Comedy
To the Arctic 3D,To the Arctic 3D,"Apr 20, 2012",,Documentary
The Cranes are Flying,The Cranes are Flyin,"Mar 21, 1960",Janus Films,Drama
Citizen K,Citizen K,"Nov 22, 2019",Greenwich,Documentary
Jane and Emma,Jane and Emma,"Oct 12, 2018",Excel Entertainment,Drama
Chained for Life,Chained for Life,"Sep 11, 2019",Kino Lorber,Black Comedy
Ode to Joy,Ode to Joy,"Aug 9, 2019",IFC Films,Comedy
Joseph Pulitzer: Voice of t…,Joseph Pulitzer: Voi,"Mar 1, 2019",First Run Features,Documentary
Balloon,Balloon,"Sep 6, 2019",Distrib Films,Thriller/Suspense
Three Peaks,Three Peaks,"Jun 28, 2019",Greenwich,Drama
Virginia Minnesota,Virginia Minnesota,"Mar 1, 2019",Indican Pictures,Comedy
Piercing,Piercing,"Feb 1, 2019",Greenwich,Horror
Starfish,Starfish,"Mar 15, 2019",Self Distributed,Horror
Funan,Funan,"Jun 7, 2019",GKIDS,Drama
Wrinkles the Clown,Wrinkles the Clown,"Oct 4, 2019",Magnolia Pictures,Documentary
ZZ Top: That Little Ol’ Ban…,ZZ Top: That Little ,"Aug 19, 2019",Abramorama Films,Documentary
Frank and Ava,Frank and Ava,"Dec 7, 2018",Gravitas Ventures,Drama
Our Time,Our Time,"Jun 14, 2019",Monument Releasing,Drama
Giant Little Ones,Giant Little Ones,"Mar 1, 2019",Vertical Entertai…,Drama
Boy Erased,Boy Erased,"Nov 2, 2018",,Drama
The Woman Who Loves Giraffes,The Woman Who Loves ,"Oct 4, 2019",Zeitgeist,Documentary
Combat Obscura,Combat Obscura,"Mar 15, 2019",Oscilloscope Pict…,Documentary
Screwball,Screwball,"Mar 29, 2019",Greenwich,Multiple Genres
Touch Me Not,Touch Me Not,"Jan 11, 2019",Kino Lorber,Documentary
This One’s For The Ladies,This One’s For The L,"Jun 7, 2019",Super LTD,Documentary
Crazy Rich Asians,Crazy Rich Asians,"Aug 15, 2018",Warner Bros.,Romantic Comedy
First Man,First Man,"Oct 12, 2018",,Drama
The House with a Clock in i…,The House with a Clo,"Sep 21, 2018",,Comedy
Rapid Response,Rapid Response,"Sep 6, 2019",Atlas Distribution,Documentary
Hagazussa: A Heathen’s Curse,Hagazussa: A Heathen,"Apr 19, 2019",Doppelganger Rele…,Horror
Off Season,Off Season,"Mar 15, 2019",Indican Pictures,Thriller/Suspense
Sympathy For the Devil,Sympathy For the Dev,"Nov 27, 2019",Entertainment One,Action
Zen for Nothing,Zen for Nothing,"Mar 29, 2019",Zeitgeist,Documentary
Imprisoned,Imprisoned,"Sep 13, 2019",Cinema Libre,Thriller/Suspense
Cassandro the Exotico,Cassandro the Exotic,"Jul 19, 2019",Film Movement,Documentary
Hollywould,Hollywould,"Nov 15, 2019",Indican Pictures,Thriller/Suspense
Stuffed,Stuffed,"Oct 16, 2019",Music Box Films,Documentary
Yomeddine,Yomeddine,"May 31, 2019",Strand Releasing,Adventure
I Do Not Care If We Go Down…,I Do Not Care If We ,"Jul 19, 2019",Big World Pictures,Black Comedy
Made Me Do It,Made Me Do It,"Apr 12, 2019",Indican Pictures,Horror
Ferrante Fever,Ferrante Fever,"Mar 8, 2019",Greenwich,Documentary
If the Dancer Dances,If the Dancer Dances,"Apr 26, 2019",Monument Releasing,Documentary
Vision Portraits,Vision Portraits,"Aug 9, 2019",Self Distributed,Documentary
Prescience,Prescience,"Oct 25, 2019",Indican Pictures,Drama
Suburban Birds,Suburban Birds,"Apr 5, 2019",Cinema Guild,Drama
The Eyes of Orson Welles,The Eyes of Orson We,"Mar 15, 2019",Janus Films,Documentary
A Private War,A Private War,"Nov 2, 2018",Aviron Pictures,Drama
Shooting the Mafia,Shooting the Mafia,"Nov 22, 2019",Cohen Media Group,Documentary
Olivia,Olivia,"Apr 8, 1954",Distrib Films,Drama
Streetwise,Streetwise,"Jul 19, 2019",Janus Films,Documentary
Studio 54,Studio 54,"Oct 5, 2018",Zeitgeist,Documentary
Fritz Lang’s Indian Epic,Fritz Lang’s Indian ,"Sep 27, 2019",Film Movement,
When Lambs Become Lions,When Lambs Become Li,"Nov 22, 2019",Oscilloscope Pict…,Documentary
Tyrel,Tyrel,"Dec 5, 2018",Magnolia Pictures,Drama
The Aspern Papers,The Aspern Papers,"Jan 11, 2019",Cohen Media Group,Drama
Liyana,Liyana,"Oct 10, 2018",Abramorama Films,Documentary
Cracked Up,Cracked Up,"Sep 13, 2019",Abramorama Films,Documentary
Advocate,Advocate,,,Documentary
"Frantz Fanon: Black Skin, W…",Frantz Fanon: Black ,"Mar 15, 2019",Film Movement,Documentary
Grass,Grass,"Apr 19, 2019",Cinema Guild,Drama
That Pärt Feeling—The Unive…,That Pärt Feeling—Th,"May 24, 2019",Film Movement,Documentary
The Dead Center,The Dead Center,"Oct 11, 2019",Arrow Releasing,Thriller/Suspense
This Magnificent Cake!,This Magnificent Cak,"Mar 1, 2019",GKIDS,
Ghost Fleet,Ghost Fleet,"Jun 7, 2019",Abramorama Films,Documentary
Girls of the Sun,Girls of the Sun,"Apr 12, 2019",Cohen Media Group,Drama
Gregory’s Girl,Gregory’s Girl,"May 26, 1982",Film Movement,Romantic Comedy
I’ll Take Your Dead,I’ll Take Your Dead,"Jul 5, 2019",Breakthrough Ente…,Horror
Beloved Beast,Beloved Beast,"Oct 11, 2019",Indican Pictures,Horror
My Son,My Son,"May 10, 2019",Cohen Media Group,Thriller/Suspense
Rosie,Rosie,"Jul 19, 2019",Blue Fox Entertai…,Drama
Genesis,Genesis,"Aug 23, 2019",Film Movement,Drama
Dying to Survive,Dying to Survive,"Aug 9, 2019",China Lion Film D…,Drama
Life & Nothing More,Life & Nothing More,"Oct 24, 2018",CFI,Drama
Under the Eiffel Tower,Under the Eiffel Tow,"Feb 8, 2019",The Orchard,Romantic Comedy
To Be of Service,To Be of Service,"Nov 1, 2019",First Run Features,Documentary
Relaxer,Relaxer,"Mar 22, 2019",Oscilloscope Pict…,Comedy
The Charmer,The Charmer,"Dec 5, 2018",Film Movement,Thriller/Suspense
The Golden Glove,The Golden Glove,"Sep 27, 2019",Strand Releasing,Drama
"Monrovia, Indiana","Monrovia, Indiana","Oct 26, 2018",Zipporah,Documentary
Of Fathers and Sons,Of Fathers and Sons,"Nov 16, 2018",Kino Lorber,Documentary
Serie noire,Serie noire,"Jun 25, 1982",Rialto Pictures,Drama
The Miracle of the Little P…,The Miracle of the L,"Aug 28, 2019",Film Movement,Documentary
Halloween,Halloween,"Oct 19, 2018",,Horror
Spiral Farm,Spiral Farm,"Dec 13, 2019",Indican Pictures,Drama
Daughter of Mine,Daughter of Mine,"Feb 1, 2019",Strand Releasing,Drama
100 Acres of Hell,100 Acres of Hell,"Oct 11, 2019",Indican Pictures,Horror
Body at Brighton Rock,Body at Brighton Roc,"Apr 26, 2019",Magnolia Pictures,Thriller/Suspense
The Garden,The Garden,"Dec 31, 1990",Zeitgeist,Drama
Un Traductor,Un Traductor,"Oct 19, 2018",Film Movement,Drama
Crepitus,Crepitus,"Nov 1, 2019",Indican Pictures,Horror
Ballet Blanc,Ballet Blanc,"Nov 8, 2019",Indican Pictures,Horror
What You Gonna Do When The …,What You Gonna Do Wh,"Aug 16, 2019",KimStim,Documentary
Slaughterhouse Rulez,Slaughterhouse Rulez,"May 17, 2019",Sony Pictures,Action
At War,At War,"Jul 19, 2019",Cinema Libre,Drama
I’m Leaving Now,I’m Leaving Now,"Sep 6, 2019",Cinema Guild,Documentary
Tito and the Birds,Tito and the Birds,"Jan 25, 2019",Shout! Factory,Adventure
The Fate of Lee Khan (1973)…,The Fate of Lee Khan,"Apr 5, 2019",Film Movement,Action
The Gliksmans,The Gliksmans,"Sep 27, 2019",Indican Pictures,Comedy
Sicilian Ghost Story,Sicilian Ghost Story,"Nov 30, 2018",Strand Releasing,Drama
Mother of a Day,Mother of a Day,"May 4, 2019",Sumbadhat Product…,Comedy
Crown Vic,Crown Vic,"Nov 8, 2019",Screen Media Films,Action
The Wandering Soap Opera,The Wandering Soap O,"May 17, 2019",Cinema Guild,Comedy
Another Day of Life,Another Day of Life,"Sep 13, 2019",GKIDS,Drama
Chasing Portraits,Chasing Portraits,"Feb 26, 2019",First Run Features,Documentary
Filmworker,Filmworker,"May 11, 2018",Kino Lorber,Documentary
Wings of Desire (1987) (Re-…,Wings of Desire (198,"Oct 19, 2018",Janus Films,Drama
Back to the Fatherland,Back to the Fatherla,"Jun 14, 2019",First Run Features,Documentary
"No Date, No Signature","No Date, No Signatur","Aug 1, 2018",Distrib Films,Drama
TINY: The Life of Erin Blac…,TINY: The Life of Er,"Jul 19, 2019",Janus Films,Documentary
Serendipity,Serendipity,"Oct 18, 2019",Cohen Media Group,Documentary
A German Youth,A German Youth,"Oct 11, 2019",Big World Pictures,Documentary
Iceman,Iceman,"Mar 15, 2019",Film Movement,Thriller/Suspense
Jihadists,Jihadists,"Jan 25, 2019",Cinema Libre,Documentary
In Safe Hands,In Safe Hands,"Jul 26, 2019",Distrib Films,Drama
Little Q,Little Q,"Dec 6, 2019",Well Go USA,Drama
The Killing Floor,The Killing Floor,"Nov 22, 2019",Film Movement,Drama
Detour,Detour,"Nov 30, 1945",Janus Films,Drama
State Like Sleep,State Like Sleep,"Jan 4, 2019",The Orchard,Drama
The Hours and Times,The Hours and Times,"Mar 1, 2019",Oscilloscope Pict…,Drama
Chinese Portrait,Chinese Portrait,"Dec 13, 2019",Cinema Guild,Documentary
A Fish in the Bathtub,A Fish in the Bathtu,"Nov 8, 2019",Cohen Media Group,Comedy
Narcissister Organ Player,Narcissister Organ P,"Nov 7, 2018",Film Movement,Documentary
Chef Flynn,Chef Flynn,"Nov 9, 2018",Kino Lorber,Documentary
I am Not a Witch,I am Not a Witch,"Sep 7, 2018",Film Movement,Drama
Divide and Conquer: The Sto…,Divide and Conquer: ,"Dec 7, 2018",Magnolia Pictures,Documentary
Senso,Senso,"Jul 8, 1968",Fleetwood Films,Drama
Never-Ending Man: Hayao Miy…,Never-Ending Man: Ha,"Dec 13, 2018",GKIDS,Documentary
