Movie,trunc,Release Date,Distributor,Genre
Fido,Fido,"Jun 15, 2007",Lionsgate,Horror
Nos Voisins Dhantsu,Nos Voisins Dhantsu,"Feb 23, 2007",,
Shootout at Lokhandwala,Shootout at Lokhandw,"May 25, 2007",Rainbow Releasing,Drama
Romeo & Juliet: Sealed with…,Romeo & Juliet: Seal,"Oct 27, 2006",Indican Pictures,Adventure
Ten Canoes,Ten Canoes,"May 25, 2007",Palm Pictures,Comedy
Southland Tales,Southland Tales,"Nov 14, 2007",Samuel Goldwyn Films,Musical
Bhagam Bhag,Bhagam Bhag,"Dec 22, 2006",Rainbow Releasing,Comedy
The Rules of the Game,The Rules of the Gam,"Oct 27, 2006",Janus Films,Comedy
For the Bible Tells Me So,For the Bible Tells ,"Aug 5, 2007",First Run Features,Documentary
Deep Water,Deep Water,"Aug 24, 2007",IFC Films,Documentary
The King of California,The King of Californ,"Sep 14, 2007",First Look,Drama
The TV Set,The TV Set,"Apr 6, 2007",ThinkFilm,Comedy
Noëlle,Noëlle,"Dec 7, 2007",Gener8xion Entert…,Drama
Passage to Zarahemla,Passage to Zarahemla,"Oct 12, 2007",Somerset Films,Adventure
Joe Strummer: The Future is…,Joe Strummer: The Fu,"Nov 2, 2007",Sony Pictures,Documentary
"Gandhi, My Father","Gandhi, My Father","Aug 3, 2007",Eros Entertainment,Drama
O Jerusalem,O Jerusalem,"Oct 17, 2007",Samuel Goldwyn Films,Drama
Brand Upon the Brain!,Brand Upon the Brain,"May 9, 2007",Vitagraph Films,Drama
In Search of Mozart,In Search of Mozart,"Jul 20, 2007",Direct Cinema Ltd,Documentary
10 Questions for the Dalai …,10 Questions for the,"Aug 24, 2007",Monterey Media,Documentary
Aliens of the Deep,Aliens of the Deep,"Jan 28, 2005",Walt Disney,Documentary
Surviving My Mother,Surviving My Mother,"Nov 2, 2007",,Drama
Eagle vs Shark,Eagle vs Shark,"Jun 15, 2007",Miramax,Comedy
Ira and Abby,Ira and Abby,"Sep 14, 2007",Magnolia Pictures,Comedy
Boy Culture,Boy Culture,"Mar 23, 2007",TLA Releasing,Drama
Dus Kahaniyaan,Dus Kahaniyaan,"Dec 7, 2007",Eros Entertainment,Adventure
Starter for Ten,Starter for Ten,"Feb 23, 2007",Picturehouse,Drama
My Kid Could Paint That,My Kid Could Paint T,"Oct 5, 2007",Sony Pictures Cla…,Documentary
First Snow,First Snow,"Mar 23, 2007",Yari Film Group R…,Drama
Trade,Trade,"Sep 28, 2007",Roadside Attractions,Drama
The Fountain,The Fountain,"Nov 22, 2006",Warner Bros.,Drama
Believe in Me,Believe in Me,"Mar 9, 2007",IFC Films,Drama
The Page Turner,The Page Turner,"Mar 23, 2007",Tartan Films,Drama
"Milarepa: Magician, Murdere…","Milarepa: Magician, ","Sep 7, 2007",Walking Shadows,Drama
Angel-A,Angel-A,"May 25, 2007",Sony Pictures Cla…,Romantic Comedy
Live-In Maid,Live-In Maid,"Jul 18, 2007",Film Sales Company,Drama
What Would Jesus Buy?,What Would Jesus Buy,"Nov 16, 2007",Warrior Poets,Documentary
I Want Someone To Eat Chees…,I Want Someone To Ea,"Sep 5, 2007",IFC Films,Comedy
Lonely Hearts,Lonely Hearts,"Apr 13, 2007",Alchemy,Drama
Vitus,Vitus,"Jun 29, 2007",Sony Pictures Cla…,Drama
Offside,Offside,"Mar 23, 2007",Sony Pictures Cla…,Comedy
Pete Seeger: The Power of Song,Pete Seeger: The Pow,"Sep 14, 2007",Weinstein Co.,Documentary
An Unreasonable Man,An Unreasonable Man,"Jan 31, 2007",IFC First Take,Documentary
Hatchet,Hatchet,"Sep 7, 2007",Anchor Bay Entert…,Horror
The Flying Scotsman,The Flying Scotsman,"May 4, 2007",MGM,Drama
Hollywood Dreams,Hollywood Dreams,"May 18, 2007",Rainbow Releasing,Comedy
Bobby,Bobby,"Nov 17, 2006",MGM,Drama
Blame It On Fidel,Blame It On Fidel,"Aug 3, 2007",Koch Lorber Films,Drama
Youth Without Youth,Youth Without Youth,"Dec 14, 2007",Sony Pictures Cla…,Thriller/Suspense
Dhamaal,Dhamaal,"Sep 7, 2007",Shemaroo Entertai…,Comedy
Vanaja,Vanaja,"Aug 31, 2007",Emerging Pictures,Drama
Outsourced,Outsourced,"Sep 28, 2007",Lantern Lane Ente…,Comedy
The Bubble,The Bubble,"Sep 7, 2007",Strand Releasing,Drama
Red Road,Red Road,"Apr 13, 2007",Tartan Films,Drama
Music Within,Music Within,"Oct 26, 2007",MGM,Drama
ShowBusiness: The Road to B…,ShowBusiness: The Ro,"May 11, 2007",Regent Releasing,Documentary
Life in a... Metro,Life in a... Metro,"May 11, 2007",UTV Communications,Drama
Becket,Becket,"Mar 11, 1964",,Drama
Memories of Tomorrow,Memories of Tomorrow,"May 18, 2007",Eleven Arts,Drama
The Salon,The Salon,"May 11, 2007",Freestyle Releasing,Comedy
The Earrings of Madame De...,The Earrings of Mada,"Mar 16, 2007",Janus Films,Drama
Severance,Severance,"May 18, 2007",Magnolia Pictures,Comedy
Iraq in Fragments,Iraq in Fragments,"Nov 8, 2006",Typecast Releasing,Documentary
For Your Consideration,For Your Considerati,"Nov 22, 2006",Warner Independent,Comedy
Private Fears in Public Places,Private Fears in Pub,"Apr 13, 2007",IFC First Take,Drama
The Devil Came on Horseback,The Devil Came on Ho,"Jul 25, 2007",IFC Films,Documentary
Americanizing Shelley,Americanizing Shelle,"Apr 26, 2007",Rocky Mountain Pi…,Romantic Comedy
The Wendell Baker Story,The Wendell Baker St,"May 18, 2007",ThinkFilm,Comedy
Fay Grim,Fay Grim,"May 18, 2007",Magnolia Pictures,Thriller/Suspense
Dhan Dhana Dhan Goal,Dhan Dhana Dhan Goal,"Nov 21, 2007",UTV Communications,
Send a Bullet,Send a Bullet,"Aug 17, 2007",City Lights Pictures,Documentary
Aida at La Scala,Aida at La Scala,"Dec 7, 2007",Emerging Pictures,Concert/Perfor…
Rise: Blood Hunter,Rise: Blood Hunter,"Jun 1, 2007",Samuel Goldwyn Films,Horror
Bamako,Bamako,"Feb 14, 2007",New Yorker,Drama
Flicka,Flicka,"Oct 20, 2006",20th Century Fox,Drama
Darfur Now,Darfur Now,"Nov 2, 2007",Warner Independent,Documentary
Holly,Holly,"Nov 9, 2007",Priority Films,Drama
I Have Never Forgotten You:…,I Have Never Forgott,"May 23, 2007",Walking Shadows,Documentary
Facing the Giants,Facing the Giants,"Sep 29, 2006",IDP/Goldwyn/Roadside,Drama
Tortilla Heaven,Tortilla Heaven,"Mar 16, 2007",Wildcat Releasing,Comedy
David & Layla,David & Layla,"Jul 20, 2007",Newroz Films,Romantic Comedy
Mr. Untouchable,Mr. Untouchable,"Oct 26, 2007",Magnolia Pictures,Documentary
Return with Honor: A Missio…,Return with Honor: A,"Sep 14, 2007",Excel Entertainment,Comedy
Reservation Road,Reservation Road,"Oct 19, 2007",Focus Features,Drama
Self Medicated,Self Medicated,"Aug 31, 2007",ThinkFilm,Drama
The List,The List,"Aug 10, 2007",,
The Illusionist,The Illusionist,"Aug 18, 2006",Yari Film Group R…,Drama
Civic Duty,Civic Duty,"May 4, 2007",Freestyle Releasing,Thriller/Suspense
King Corn,King Corn,"Oct 12, 2007",Balcony Releasing,Documentary
Shut Up and Sing,Shut Up and Sing,"Oct 27, 2006",Weinstein Co.,Documentary
Conversations with My Gardener,Conversations with M,"Nov 16, 2007",,Comedy
Dedication,Dedication,"Aug 24, 2007",Weinstein/Dimension,Romantic Comedy
12:08 East of Bucharest,12:08 East of Buchar,"Jun 6, 2007",Tartan Films,Comedy
Puccini for Beginners,Puccini for Beginner,"Feb 2, 2007",Strand Releasing,Romantic Comedy
Le petit lieutenant,Le petit lieutenant,"Sep 8, 2006",Cinema Libre,Drama
Blind Dating,Blind Dating,"May 11, 2007",Samuel Goldwyn Films,Romantic Comedy
Army of Shadows,Army of Shadows,"Apr 28, 2006",Rialto Pictures,Drama
Delirious,Delirious,"Aug 15, 2007",Peace Arch Releasing,Comedy
Klimt,Klimt,"Jun 22, 2007",Outsider,Drama
Fierce People,Fierce People,"Sep 7, 2007",Lionsgate,Drama
Old Joy,Old Joy,"Aug 25, 2006",Kino International,Drama
Revolver,Revolver,"Dec 7, 2007",Samuel Goldwyn Films,Thriller/Suspense
Black Sheep,Black Sheep,"Jun 22, 2007",IFC Films,Horror
Le Doulos,Le Doulos,"Jun 29, 2007",Rialto Pictures,Thriller/Suspense
The Treatment,The Treatment,"May 4, 2007",New Yorker,Romantic Comedy
Jimmy Carter: Man From Plains,Jimmy Carter: Man Fr,"Oct 26, 2007",Sony Pictures Cla…,Documentary
Comedy of Power,Comedy of Power,"Jan 5, 2007",Koch Lorber Films,
Turistas,Turistas,"Dec 1, 2006",20th Century Fox,Horror
Nomad: The Warrior,Nomad: The Warrior,"Mar 16, 2007",Weinstein Co.,Drama
Radiant City,Radiant City,"Mar 30, 2007",Alliance Atlantis,
Steep,Steep,"Dec 21, 2007",Sony Pictures Cla…,Documentary
Kurt Cobain: About a Son,Kurt Cobain: About a,"Oct 3, 2007",Balcony Releasing,Documentary
Tears of the Black Tiger,Tears of the Black T,"Jan 12, 2007",Magnolia Pictures,Action
Nishabd,Nishabd,"Mar 2, 2007",Eros Entertainment,Drama
Eye of the Dolphin,Eye of the Dolphin,"Aug 24, 2007",Monterey Media,Drama
Gray Matters,Gray Matters,"Feb 23, 2007",Yari Film Group R…,Romantic Comedy
Air Guitar Nation,Air Guitar Nation,"Mar 23, 2007",Shadow,Documentary
Colour Me Kubrick: A True..…,Colour Me Kubrick: A,"Mar 23, 2007",Magnolia Pictures,Comedy
Pierrot le fou,Pierrot le fou,"Jun 15, 2007",Janus Films,Drama
Climates,Climates,"Oct 27, 2006",Zeitgeist,Drama
Zoo,Zoo,"Apr 25, 2007",ThinkFilm,Documentary
Red Balloon,Red Balloon,"Mar 11, 1957",Janus Films,Drama
Behind the Mask: The Rise o…,Behind the Mask: The,"Mar 16, 2007",Anchor Bay Entert…,Horror
Unconscious,Unconscious,"Dec 29, 2006",Regent Releasing,Comedy
Diggers,Diggers,"Apr 27, 2007",Magnolia Pictures,Comedy
Redacted,Redacted,"Nov 16, 2007",Magnolia Pictures,Drama
Right at Your Door,Right at Your Door,"Aug 24, 2007",Lionsgate,Thriller/Suspense
Even Money,Even Money,"May 18, 2007",,Drama
Lagerfeld Confidential,Lagerfeld Confidenti,"Oct 24, 2007",Koch Lorber Films,Documentary
The Nines,The Nines,"Aug 31, 2007",,Drama
Dans Paris,Dans Paris,"Aug 8, 2007",IFC First Take,Drama
Private Property,Private Property,"May 18, 2007",New Yorker,Drama
My Brother,My Brother,"Mar 16, 2007",Codeblack Enterta…,Drama
Cave of the Yellow Dog,Cave of the Yellow D,"Nov 10, 2006",Tartan Films,
Flannel Pajamas,Flannel Pajamas,"Nov 15, 2006",Gigantic Pictures,Drama
The Marine,The Marine,"Oct 13, 2006",20th Century Fox,Action
El Topo,El Topo,"Dec 13, 2006",Abkco Films,Western
Islander,Islander,"Mar 9, 2007",Slowhand Cinema,
Quebec sur Ordonnace,Quebec sur Ordonnace,"Oct 5, 2007",Alliance Atlantis,
"Maxed Out: Hard Times, Easy…",Maxed Out: Hard Time,"Mar 9, 2007",Magnolia Pictures,Documentary
Diva,Diva,"Mar 26, 1982",MGM,Thriller/Suspense
War Dance,War Dance,"Nov 9, 2007",ThinkFilm,Documentary
The Holy Mountain,The Holy Mountain,"Jan 21, 2007",Abkco Films,Adventure
Triad Election,Triad Election,"Apr 25, 2007",Tartan Films,Thriller/Suspense
The Walker,The Walker,"Dec 7, 2007",ThinkFilm,Drama
Shortbus,Shortbus,"Oct 4, 2006",ThinkFilm,Comedy
Plagues and Pleasures on th…,Plagues and Pleasure,"Feb 24, 2006",Tilapia Film,Documentary
Finishing the Game,Finishing the Game,"Oct 5, 2007",IFC First Take,Comedy
Exiled,Exiled,"Aug 31, 2007",Magnolia Pictures,Action
Strength and Honour,Strength and Honour,"Dec 7, 2007",Slowhand Cinema,Drama
The Boss of It All,The Boss of It All,"May 23, 2007",IFC Films,Comedy
Transformation: The Life & …,Transformation: The ,"Jul 27, 2007",Reel Diva Consult…,Documentary
Fakers,Fakers,"Apr 27, 2007",Indican Pictures,Comedy
Alice Neel,Alice Neel,"Apr 20, 2007",SeeThink,
The Situation,The Situation,"Feb 2, 2007",Shadow,Thriller/Suspense
Ghosts of Cité Soleil,Ghosts of Cité Solei,"Jun 27, 2007",ThinkFilm,Documentary
Terror's Advocate,Terror's Advocate,"Oct 12, 2007",Magnolia Pictures,Documentary
Two Weeks,Two Weeks,"Mar 2, 2007",MGM,Comedy
December Boys,December Boys,"Sep 14, 2007",Aura Entertainment,Drama
The Hip Hop Project,The Hip Hop Project,"May 11, 2007",ThinkFilm,Documentary
A Man Named Pearl,A Man Named Pearl,"Aug 31, 2007",Railroad Square,Documentary
Randy and the Mob,Randy and the Mob,"Sep 21, 2007",IFC Films,Comedy
Queens,Queens,"Aug 25, 2006",Regent Releasing,Comedy
Home of the Brave,Home of the Brave,"May 11, 2007",MGM,Drama
Grbavica: The Land of My Dr…,Grbavica: The Land o,"Feb 16, 2007",Strand Releasing,Drama
Moving McAllister,Moving McAllister,"Sep 14, 2007",First Independent…,Comedy
Colma: The Musical,Colma: The Musical,"Jun 22, 2007",IDP/Goldwyn/Roadside,Musical
Beyond the Gates,Beyond the Gates,"Mar 16, 2007",IFC Films,Drama
Controlled Chaos,Controlled Chaos,"Oct 19, 2007",Reliance/LoveStreaks,
Le Secret de ma Mere,Le Secret de ma Mere,"Jul 7, 2006",Alliance Atlantis,Comedy
The Life of Reilly,The Life of Reilly,"Nov 9, 2007",Reel Diva Consult…,Concert/Perfor…
"Cats of Mirikitan, The","Cats of Mirikitan, T","Mar 2, 2007",,
Moondance Alexander,Moondance Alexander,"Oct 19, 2007",The Bigger Picture,Drama
Monkey Warfare,Monkey Warfare,"Dec 8, 2006",Odeon Films,Comedy
Grace Is Gone,Grace Is Gone,"Dec 7, 2007",Weinstein Co.,Drama
Fighting Words,Fighting Words,"Apr 6, 2007",Indican Pictures,Drama
Canvas,Canvas,"Oct 12, 2007",Screen Media Films,Drama
Dhoom 2,Dhoom 2,"Nov 23, 2006",Yash Raj Films,Action
Black Friday,Black Friday,"Feb 9, 2007",AdLab Films,Drama
Bon Jovi: The Lost Highway,Bon Jovi: The Lost H,"Nov 6, 2007",The Bigger Picture,Concert/Perfor…
The Last Winter,The Last Winter,"Sep 19, 2007",IFC Films,Horror
Local Color,Local Color,"Oct 19, 2007",Monterey Media,Drama
Jonestown: The Life and Dea…,Jonestown: The Life ,"Oct 20, 2006",Seventh Art Relea…,
Sacco and Vanzetti,Sacco and Vanzetti,"Jan 21, 2007",First Run Features,Documentary
Day Night Day Night,Day Night Day Night,"May 9, 2007",IFC Films,Drama
Wind Chill,Wind Chill,"Apr 27, 2007",Sony Pictures,Horror
The Hottest State,The Hottest State,"Aug 24, 2007",IFC Films,Drama
Jesus Camp,Jesus Camp,"Sep 15, 2006",Magnolia Pictures,Documentary
Falling for Grace,Falling for Grace,"Jul 20, 2007",Slowhand Cinema,Romantic Comedy
Two Or Three Things I Know …,Two Or Three Things ,"Nov 17, 2006",Rialto Pictures,Drama
A Good Year,A Good Year,"Nov 10, 2006",20th Century Fox,Drama
The Bridge,The Bridge,"Oct 27, 2006",,Documentary
Kabul Express,Kabul Express,"Dec 15, 2006",Yash Raj Films,Comedy
Billy the Kid,Billy the Kid,"Dec 5, 2007",Elephant Eye Films,Documentary
Gringo Wedding,Gringo Wedding,"May 4, 2007",Self Distributed,Romantic Comedy
La Chinoise,La Chinoise,"Oct 12, 2007",Koch Lorber Films,Black Comedy
Snow Cake,Snow Cake,"Apr 27, 2007",Weinstein Co.,Drama
Nanking,Nanking,"Dec 12, 2007",ThinkFilm,Documentary
Ils,Ils,"Aug 3, 2007",Slowhand Cinema,Thriller/Suspense
Hood of Horror,Hood of Horror,"Nov 17, 2006",,Comedy
Stephanie Daley,Stephanie Daley,"Apr 20, 2007",Regent Releasing,Drama
Naked Boys Singing,Naked Boys Singing,"Oct 12, 2007",TLA Releasing,Musical
Cashback,Cashback,"Jul 20, 2007",Magnolia Pictures,Comedy
Lake of Fire,Lake of Fire,"Oct 3, 2007",ThinkFilm,Documentary
Hattrick,Hattrick,"Mar 16, 2007",UTV Communications,Drama
Arnolds Park,Arnolds Park,"Oct 19, 2007",The Movie Partners,Thriller/Suspense
In Between Days,In Between Days,"Jun 27, 2007",Kino International,Drama
Il Ne Faut Jurer de Rien,Il Ne Faut Jurer de ,"Jan 26, 2007",Alliance Atlantis,
Exterminating Angels,Exterminating Angels,"Mar 7, 2007",IFC First Take,Drama
Sunflower,Sunflower,"Aug 17, 2007",New Yorker,Drama
The Tripper,The Tripper,"Apr 20, 2007",Freestyle Releasing,Horror
Honeydripper,Honeydripper,"Dec 28, 2007",Emerging Pictures,Drama
Hannah Takes the Stairs,Hannah Takes the Sta,"Aug 22, 2007",IFC First Take,Drama
The Good Night,The Good Night,"Oct 5, 2007",Sony Pictures,Romantic Comedy
Rails & Ties,Rails & Ties,"Oct 26, 2007",Warner Bros.,Drama
Amu,Amu,"May 25, 2007",Emerging Pictures,Drama
Primo Levi's Journey,Primo Levi's Journey,"Aug 17, 2007",Cinema Guild,Documentary
Great World of Sound,Great World of Sound,"Sep 14, 2007",Magnolia Pictures,Comedy
Sing Now or Forever Hold Yo…,Sing Now or Forever ,"Apr 27, 2007",Strand Releasing,Comedy
The Last Hangman,The Last Hangman,"Jun 1, 2007",IFC Films,Drama
Dr. Bronner's Magic Soapbox,Dr. Bronner's Magic ,"Jun 29, 2007",Balcony Releasing,Documentary
Dreaming Lhasa,Dreaming Lhasa,"Apr 13, 2007",First Run Features,
Fast Food Nation,Fast Food Nation,"Nov 17, 2006",Fox Searchlight,Drama
The Willow Tree,The Willow Tree,"Aug 3, 2007",New Yorker,Drama
Flanders,Flanders,"May 18, 2007",International Fil…,Drama
Close to Home,Close to Home,"Feb 16, 2007",IFC First Take,Drama
The Tracey Fragments,The Tracey Fragments,"Nov 2, 2007",,Drama
Summer '04,Summer '04,"Aug 1, 2007",Cinema Guild,Drama
Meeting Resistance,Meeting Resistance,"Oct 19, 2007",International Fil…,Documentary
Arranged,Arranged,"Dec 14, 2007",Film Movement,Drama
Dirty Laundry,Dirty Laundry,"Dec 7, 2007",The Bigger Picture,Comedy
Romántico,Romántico,"Nov 1, 2006",Kino International,Documentary
L'Iceberg,L'Iceberg,"May 4, 2007",First Run Features,Comedy
Czech Dream,Czech Dream,"Jun 15, 2007",Schwarzsmith & Ta…,
Driving Lessons,Driving Lessons,"Oct 13, 2006",Sony Pictures Cla…,
Everything's Gone Green,Everything's Gone Gr,"Apr 13, 2007",First Independent…,Comedy
I Don't Want to Sleep Alone,I Don't Want to Slee,"May 9, 2007",Strand Releasing,Drama
Steal a Pencil for Me,Steal a Pencil for M,"Nov 9, 2007",Seventh Art Relea…,Documentary
Yiddish Theater: A Love Story,Yiddish Theater: A L,"Nov 21, 2007",New Love Films,Documentary
What Love Is,What Love Is,"Mar 23, 2007",,
The Singing Revolution,The Singing Revoluti,"Dec 7, 2007",Abramorama Films,Documentary
Black Gold,Black Gold,"Oct 6, 2006",California Newsreel,
Itty Bitty Titty Committee,Itty Bitty Titty Com,"Sep 28, 2007",Pocket Releasing,Comedy
One to Another,One to Another,"Jun 29, 2007",Strand Releasing,Thriller/Suspense
Hei Wong Ji Wong,Hei Wong Ji Wong,,,Comedy
City Lights,City Lights,"Jul 6, 2007",United Artists,Comedy
The Dead Girl,The Dead Girl,"Dec 29, 2006",First Look,Thriller/Suspense
Undoing,Undoing,,,Drama
The Aura,The Aura,"Nov 17, 2006",IFC Films,Thriller/Suspense
Family Law,Family Law,"Dec 6, 2006",IFC First Take,
The Sensation of Sight,The Sensation of Sig,"Nov 9, 2007",Monterey Media,Drama
Flying: Confessions of a Fr…,Flying: Confessions ,"Jul 4, 2007",Artistic License,Documentary
7 Days,7 Days,"Aug 17, 2007",Xenon Pictures,Comedy
The Violin,The Violin,"Dec 5, 2007",Film Movement,Drama
American Cannibal,American Cannibal,"Mar 16, 2007",Lifesize Entertai…,Documentary
Syndromes and a Century,Syndromes and a Cent,"Apr 18, 2007",Strand Releasing,Drama
The Amateurs,The Amateurs,"Dec 7, 2007",Bauer Martinez,Comedy
Look,Look,"Dec 14, 2007",Captured Films,Drama
American Fusion,American Fusion,"Aug 17, 2007",Wildcat Releasing,Romantic Comedy
Keeping Mum,Keeping Mum,"Sep 15, 2006",ThinkFilm,Comedy
Quiet City,Quiet City,"Aug 29, 2007",600 West,Drama
Descent,Descent,"Aug 10, 2007",City Lights Pictures,Thriller/Suspense
Abduction: The Megumi Yokot…,Abduction: The Megum,"Nov 24, 2006","Safari Media, LLC",Documentary
Time,Time,"Jul 13, 2007",Lifesize Entertai…,Drama
Full of It,Full of It,"Mar 2, 2007",New Line,Comedy
Lights in the Dusk,Lights in the Dusk,"Jun 13, 2007",Strand Releasing,Drama
Cut Sleeve Boys,Cut Sleeve Boys,"Aug 10, 2007",Regent Releasing,Comedy
Buddha Mar Gaya,Buddha Mar Gaya,"Aug 17, 2007",Eros Entertainment,Comedy
Protagonist,Protagonist,"Nov 30, 2007",IFC Films,Documentary
Live Free or Die,Live Free or Die,"Mar 30, 2007",ThinkFilm,Comedy
American Hardcore,American Hardcore,"Sep 22, 2006",Sony Pictures Cla…,Documentary
Poison Friends,Poison Friends,"Apr 27, 2007",Strand Releasing,Drama
Mutual Appreciation,Mutual Appreciation,"Sep 1, 2006",Goodbye Cruel Rel…,Comedy
Vengeance is Mine,Vengeance is Mine,"Mar 2, 2007",,
The Piano Tuner of Earthquakes,The Piano Tuner of E,"Nov 17, 2006",Zeitgeist,Drama
Rock Bottom,Rock Bottom,"Mar 2, 2007",,
Eating Out 2: Sloppy Seconds,Eating Out 2: Sloppy,"Nov 22, 2006",Artiztical Entert…,Comedy
China Blue,China Blue,"Jan 19, 2007",Argot Pictures,Documentary
Absolute Wilson,Absolute Wilson,"Oct 27, 2006",New Yorker,Documentary
I'll Believe You,I'll Believe You,"Nov 9, 2007",Stand Up Films,Comedy
Love for Sale: Suely in the…,Love for Sale: Suely,"Aug 15, 2007",Strand Releasing,Drama
Blockade,Blockade,"Mar 14, 2007",First Run/Icarus,Documentary
Angels in the Dust,Angels in the Dust,"Sep 14, 2007",Cinema Libre,Documentary
East of Havana,East of Havana,"Feb 2, 2007",Sony/BMG,Documentary
Whole New Thing,Whole New Thing,"Apr 6, 2007",Picture This Ente…,Comedy
Verdict on Auschwitz: The F…,Verdict on Auschwitz,"Jan 12, 2007",First Run Features,Documentary
Mala Noche,Mala Noche,"May 4, 1988",Janus Films,Drama
Samoan Wedding,Samoan Wedding,"Nov 10, 2006",Magnolia Pictures,
Matthew Barney: No Restraint,Matthew Barney: No R,"Dec 20, 2006",IFC First Take,Documentary
Alone with Her,Alone with Her,"Jan 17, 2007",IFC Films,Thriller/Suspense
Freshman Orientation,Freshman Orientation,"Aug 31, 2007",Regent Releasing,Comedy
Belle Toujours,Belle Toujours,"Jun 8, 2007",New Yorker,Drama
Splinter,Splinter,"Aug 17, 2007",Magic Lamp,Thriller/Suspense
In the Pit,In the Pit,"Feb 2, 2007",Kino International,Documentary
El Inmigrante,El Inmigrante,"Jul 13, 2007",Indican Pictures,Documentary
Steel City,Steel City,"May 25, 2007",Truly Indie,
Wild Tigers I Have Known,Wild Tigers I Have K,"Feb 28, 2007",IFC First Take,Drama
Something to Cheer About,Something to Cheer A,"Apr 27, 2007",Truly Indie,Documentary
Shotgun Stories,Shotgun Stories,"Dec 14, 2007",International Fil…,Drama
Van Wilder Deux: The Rise o…,Van Wilder Deux: The,"Dec 1, 2006",MGM,Comedy
Macbeth,Macbeth,"Jun 15, 2007",Truly Indie,Drama
The Unknown Soldier,The Unknown Soldier,"Sep 7, 2007",First Run Features,Documentary
The Sasquatch Gang,The Sasquatch Gang,"Nov 30, 2007",Screen Media Films,Comedy
Smiley Face,Smiley Face,"Nov 16, 2007",First Look,Comedy
Fat Girls,Fat Girls,"Nov 2, 2007",Regent Releasing,Comedy
Crossing the Line,Crossing the Line,"Aug 10, 2007",Kino International,Documentary
Black White + Gray...,Black White + Gray..,"Oct 19, 2007",Arthouse Films,
Strike,Strike,"Jun 15, 2007",Laemmle/Zeller Film,Drama
Closing Escrow,Closing Escrow,"Aug 24, 2007",Magnolia Pictures,Comedy
G.I. Jesus,G.I. Jesus,"Jan 26, 2007",Wildcat Releasing,
If I Didn't Care,If I Didn't Care,"Aug 3, 2007",Artistic License,Thriller/Suspense
Goodbye Momo,Goodbye Momo,"Apr 20, 2007",ArtMattan Films,Drama
Glastonbury,Glastonbury,"Feb 23, 2007",ThinkFilm,Documentary
Summer in Berlin,Summer in Berlin,"Mar 30, 2007",D Street Releasing,Drama
Nina's Heavenly Delights,Nina's Heavenly Deli,"Nov 21, 2007",Regent Releasing,Comedy
Weirdsville,Weirdsville,"Oct 5, 2007",Magnolia Pictures,Comedy
And Then Came Love,And Then Came Love,"Jun 1, 2007",Fox Meadow,Comedy
The Iron Man,The Iron Man,"Jul 20, 2007",Iron Man Distr,Comedy
The Piccadilly Cowboy,The Piccadilly Cowbo,"Mar 23, 2007",Ford Films,
The Man of My Life,The Man of My Life,"Sep 21, 2007",Strand Releasing,Drama
Drama/Mex,Drama/Mex,"Jul 11, 2007",IFC First Take,Drama
Words of My Perfect Teacher,Words of My Perfect ,"Dec 22, 2006",IFC Films,Documentary
Disappearances,Disappearances,"May 4, 2007",Truly Indie,
Allegro,Allegro,"May 9, 2007",IFC Films,Drama
Cobra Verde,Cobra Verde,"Mar 23, 2007",518 Media,
Midnight Eagle,Midnight Eagle,"Nov 23, 2007",Strand Releasing,Action
Quantum Hoops,Quantum Hoops,"Nov 2, 2007",,Documentary
Skid Row,Skid Row,"Aug 24, 2007",Screen Media Films,Documentary
The Method,The Method,"Jul 6, 2007",Palm Pictures,Drama
The Hawk is Dying,The Hawk is Dying,"Mar 30, 2007",Strand Releasing,Drama
Jack Smith and the Destruct…,Jack Smith and the D,"Apr 11, 2007",Film Forum,Documentary
The Camden 28,The Camden 28,"Jul 27, 2007",First Run Features,Documentary
Desert Bayou,Desert Bayou,"Oct 5, 2007",Cinema Libre,Documentary
Casting About,Casting About,"May 11, 2007",Kino International,Documentary
Black Irish,Black Irish,"Oct 26, 2007",Anywhere Road Ent…,Drama
Operation Homecoming,Operation Homecoming,"Feb 9, 2007",The Documentary G…,Documentary
DarkBlueAlmostBlack,DarkBlueAlmostBlack,"Oct 19, 2007",Strand Releasing,Drama
Blonde Ambition,Blonde Ambition,"Dec 21, 2007",First Look,Comedy
Ten 'Til Noon,Ten 'Til Noon,"Mar 30, 2007",Radio London Films,Thriller/Suspense
Slipstream,Slipstream,"Oct 26, 2007",Strand Releasing,Comedy
The Tiger and the Snow,The Tiger and the Sn,"Dec 29, 2006",,
Imprint,Imprint,"Sep 21, 2007",Linn Productions,Thriller/Suspense
Tekkon Kinkreet,Tekkon Kinkreet,"Jul 13, 2007",,Action
Backstage,Backstage,"Nov 22, 2006",Strand Releasing,Drama
Opal Dream,Opal Dream,"Nov 22, 2006",Strand Releasing,Drama
White Rainbow,White Rainbow,"Apr 7, 2006",Rocky Mountain Pi…,Drama
Candy,Candy,"Nov 17, 2006",ThinkFilm,Drama
Masai: The Rain Warriors,Masai: The Rain Warr,"Oct 20, 2006",ArtMattan Films,Drama
Mr. Blue Sky,Mr. Blue Sky,"Nov 9, 2007",Rocky Mountain Pi…,
Fired!,Fired!,"Feb 2, 2007",International Fil…,Documentary
Choking Man,Choking Man,"Nov 9, 2007",International Fil…,Drama
