Movie,trunc,Release Date,Distributor,Genre
Leaving,Leaving,"Oct 1, 2010",IFC Films,Drama
Armored,Armored,"Dec 4, 2009",Sony Pictures,Thriller/Suspense
Terribly Happy,Terribly Happy,"Feb 5, 2010",Oscilloscope Pict…,
Client 9: The Rise and Fall…,Client 9: The Rise a,"Nov 5, 2010",Magnolia Pictures,Documentary
Chance Pe Dance,Chance Pe Dance,"Jan 15, 2010",UTV Communications,Musical
The Disappearance of Alice …,The Disappearance of,"Aug 6, 2010",Anchor Bay Entert…,Thriller/Suspense
Fool for Love,Fool for Love,"Sep 10, 2010",Variance Films,Romantic Comedy
Rann,Rann,"Jan 29, 2010",Studio 18,Drama
Another Year,Another Year,"Dec 29, 2010",Sony Pictures Cla…,Drama
Genius Within: The Inner Li…,Genius Within: The I,"Sep 10, 2010",Lorber Films,Documentary
71: Into the Fire,71: Into the Fire,"Jul 30, 2010",,Drama
Welcome to the Rileys,Welcome to the Riley,"Oct 29, 2010",Samuel Goldwyn Films,Drama
The Red Riding Trilogy: 1983,The Red Riding Trilo,"Feb 5, 2010",IFC Films,Drama
My Dog Tulip,My Dog Tulip,"Sep 1, 2010",New Yorker,Drama
La Danse,La Danse,"Nov 4, 2009",Zipporah,Documentary
The Red Riding Trilogy,The Red Riding Trilo,"Feb 5, 2010",IFC Films,Drama
A Town Called Panic,A Town Called Panic,"Dec 16, 2009",Zeitgeist,Adventure
Prince,Prince,"Mar 26, 2010",Viva Entertainment,Action
The Father of My Children,The Father of My Chi,"May 21, 2010",IFC Films,Drama
Only thr Brave,Only thr Brave,"May 28, 2010",Indican Pictures,
Hausu,Hausu,"Jan 15, 2010",Janus Films,Horror
The Cremaster Cycle,The Cremaster Cycle,"Apr 9, 2010",International Fil…,Drama
The Weathered Underground,The Weathered Underg,"Jan 26, 2010",Indican Pictures,Multiple Genres
Love Ranch,Love Ranch,"Jun 30, 2010",,Drama
Carlos,Carlos,"Oct 15, 2010",IFC Films,Drama
Pure Country 2: The Gift,Pure Country 2: The ,"Oct 15, 2010",Warner Bros.,Drama
The Eclipse,The Eclipse,"Mar 26, 2010",Magnolia Pictures,
The Warlords,The Warlords,"Apr 2, 2010",,Action
"The Good, the Bad, the Weird","The Good, the Bad, t","Apr 23, 2010",,Action
Stonewall Uprising,Stonewall Uprising,"Jun 16, 2010",First Run Features,Documentary
"Lovely, Still","Lovely, Still","Sep 10, 2010",Monterey Media,Drama
Centurion,Centurion,"Aug 27, 2010",Magnolia Pictures,Action
The Illusionist,The Illusionist,"Dec 25, 2010",Sony Pictures Cla…,Adventure
Country Strong,Country Strong,"Dec 22, 2010",Sony Pictures,Drama
Valley of the Hearts Delight,Valley of the Hearts,"Apr 9, 2010",Indican Pictures,Drama
Queen of the Lot,Queen of the Lot,"Nov 19, 2010",Rainbow Releasing,Drama
Coco Before Chanel,Coco Before Chanel,"Sep 25, 2009",Sony Pictures Cla…,Drama
The Greatest,The Greatest,"Apr 2, 2010",Paladin,Drama
Breaking Upwards,Breaking Upwards,"Apr 2, 2010",IFC Films,
Galapagos,Galapagos,"Oct 29, 1999",IMAX Films,Documentary
Bran Nue Dae,Bran Nue Dae,"Sep 10, 2010",Freestyle Releasing,Musical
Let It Rain,Let It Rain,"Jun 18, 2010",IFC Films,Comedy
Touching Home,Touching Home,"Apr 30, 2010",CFI,Drama
Best Worst Movie,Best Worst Movie,"Apr 23, 2010",Area 23a,Documentary
Blood Done Sign My Name,Blood Done Sign My N,"Feb 19, 2010",Paladin,Drama
Wild Target,Wild Target,"Oct 29, 2010",Freestyle Releasing,Comedy
After.Life,After.Life,"Apr 9, 2010",Anchor Bay Entert…,Horror
Inspector Bellamy,Inspector Bellamy,"Oct 29, 2010",IFC Films,Thriller/Suspense
The Romantics,The Romantics,"Sep 10, 2010",Four of a Kind Pr…,Comedy
Saint John of Las Vegas,Saint John of Las Ve,"Jan 29, 2010",IndieVest Pictures,Comedy
Waste Land,Waste Land,"Oct 29, 2010",Arthouse Films,Documentary
Everyone Else,Everyone Else,"Apr 9, 2010",Cinema Guild,Drama
George A. Romero's Survival…,George A. Romero's S,"May 28, 2010",Magnolia Pictures,Horror
Freakonomics,Freakonomics,"Oct 1, 2010",Magnolia Pictures,Documentary
The Good Guy,The Good Guy,"Feb 19, 2010",Roadside Attractions,Romantic Comedy
8: The Mormon Proposition,8: The Mormon Propos,"Jun 18, 2010",Red Flag Releasing,Documentary
Red Cliff,Red Cliff,"Nov 20, 2009",Magnolia Pictures,Action
Astro Boy,Astro Boy,"Oct 23, 2009",Summit Entertainment,Adventure
Kings of the Evening,Kings of the Evening,"Jan 1, 2010",Indican Pictures,Drama
I Spit on Your Grave,I Spit on Your Grave,"Oct 8, 2010",Anchor Bay Entert…,Horror
Ishqiya,Ishqiya,"Jan 29, 2010",Viva Entertainment,Black Comedy
The Loss of a Teardrop Diamond,The Loss of a Teardr,"Dec 30, 2009",Paladin,Drama
Crazy on the Outside,Crazy on the Outside,"Jan 8, 2010",Freestyle Releasing,Comedy
Khelein Hum Jee Jaan Sey,Khelein Hum Jee Jaan,"Dec 3, 2010",Viva Entertainment,
Until the Light Takes Us,Until the Light Take,"Nov 20, 2009",Variance Films,Documentary
Feed the Fish,Feed the Fish,"Apr 23, 2010",Strand Releasing,Romantic Comedy
The Maid,The Maid,"Oct 16, 2009",Elephant Eye Films,Drama
No One Knows About Persian …,No One Knows About P,"Apr 16, 2010",,Drama
Kisses,Kisses,"Jul 16, 2010",Oscilloscope Pict…,
Waking Sleeping Beauty,Waking Sleeping Beau,"Mar 26, 2010",Walt Disney,Documentary
The Private Lives of Pippa Lee,The Private Lives of,"Nov 27, 2009",Screen Media Films,Drama
Dogtooth,Dogtooth,"Jun 25, 2010",Kino International,Drama
Prodigal Sons,Prodigal Sons,"Feb 26, 2010",First Run Features,
Le hérisson,Le hérisson,"Mar 12, 2010",,Drama
The Sicilian Girl,The Sicilian Girl,"Aug 4, 2010",Music Box Films,Drama
Rosencrantz and Guildenstei…,Rosencrantz and Guil,"Jun 4, 2010",Indican Pictures,Comedy
Leaves of Grass,Leaves of Grass,"Apr 2, 2010",Telepathic Studios,Black Comedy
Living in Emergency,Living in Emergency,"Jun 4, 2010",Bev Pictures,Documentary
Budrus,Budrus,"Oct 8, 2010",Balcony Releasing,Documentary
Time for Change,Time for Change,"Apr 9, 2010",Mangusta Productions,Documentary
John Rabe,John Rabe,"May 21, 2010",Strand Releasing,
Dulha Mil Gaya,Dulha Mil Gaya,"Jan 8, 2010",Viva Entertainment,Comedy
Dancing Across Borders,Dancing Across Borde,"Mar 26, 2010",First Run Features,Documentary
Killing Kasztner,Killing Kasztner,"Oct 23, 2009",GR Films,
Paranormal Activity,Paranormal Activity,"Sep 25, 2009",Paramount Pictures,Horror
Undertow,Undertow,"Sep 17, 2010",The Film Collabor…,Drama
Rush: Beyond the Lighted Stage,Rush: Beyond the Lig,"Jun 4, 2010",,Documentary
Marwencol,Marwencol,"Oct 8, 2010",,Documentary
Teen Patti,Teen Patti,"Feb 26, 2010",,
Cool It,Cool It,"Nov 12, 2010",Roadside Attractions,Documentary
Hatchet II,Hatchet II,"Oct 1, 2010",Vitagraph Films,Horror
"Patrik, Age 1.5","Patrik, Age 1.5","Aug 14, 2009",Here Films,Comedy
God of Vampires,God of Vampires,"Jul 2, 2010",Nocturnal Features,Action
Looking for Eric,Looking for Eric,"May 14, 2010",IFC Films,
To the Sea,To the Sea,"Jul 14, 2010",Film Movement,Drama
Amelia,Amelia,"Oct 23, 2009",Fox Searchlight,Drama
Night Catches Us,Night Catches Us,"Dec 3, 2010",Magnolia Pictures,Drama
The Girlfriends,The Girlfriends,"Jun 18, 2010",The Film Desk,Drama
The Nature of Existence,The Nature of Existe,"Jun 18, 2010",Walking Shadows,Documentary
The Lottery,The Lottery,"Jun 11, 2010",Variance Films,Documentary
The Harimaya Bridge,The Harimaya Bridge,"Mar 12, 2010",Eleven Arts,Drama
Harlan: In the Shadow of Je…,Harlan: In the Shado,"Mar 3, 2010",Zeitgeist,
Strange Powers: Stephin Mer…,Strange Powers: Step,"Oct 27, 2010",Variance Films,Documentary
Tirez sur le pianiste,Tirez sur le pianist,"Mar 5, 2010",Janus Films,Thriller/Suspense
Tales From Earthsea,Tales From Earthsea,"Aug 13, 2010",Walt Disney,Adventure
Change of Plans,Change of Plans,"Aug 27, 2010",IFC Films,Comedy
Ca$h,Ca$h,"Mar 26, 2010",Roadside Attractions,Thriller/Suspense
Enemies of the People,Enemies of the Peopl,"Jul 30, 2010",International Fil…,Documentary
Mr. Hulot's Holiday,Mr. Hulot's Holiday,"Jun 16, 1954",Janus Films,Comedy
35 Shots of Rum,35 Shots of Rum,"Sep 18, 2009",Cinema Guild,Drama
Defendor,Defendor,"Feb 19, 2010",,Drama
Cropsey,Cropsey,"Jun 4, 2010",Gravitas Ventures,Documentary
The Oath,The Oath,"May 7, 2010",Zeitgeist,Documentary
Queen of the Sun,Queen of the Sun,"Sep 17, 2010",Collective Eye,Documentary
Oscar and the Lady in Pink,Oscar and the Lady i,"Feb 26, 2010",,
On the Bowery,On the Bowery,"Mar 18, 1957",Film Forum,Documentary
The Red Baron,The Red Baron,"Mar 19, 2010",Monterey Media,Drama
The Terkel in Trouble,The Terkel in Troubl,"Mar 26, 2010",,Adventure
La derniere fugue,La derniere fugue,"Feb 26, 2010",,Drama
44 Inch Chest,44 Inch Chest,"Jan 15, 2010",Image Entertainment,Drama
A Serious Man,A Serious Man,"Oct 2, 2009",Focus Features,Comedy
The Legend of Pale Male,The Legend of Pale M,"Nov 24, 2010",Balcony Releasing,Documentary
L'armée du crime,L'armée du crime,"Aug 20, 2010",Lorber Films,Thriller/Suspense
Boxing Gym,Boxing Gym,"Oct 22, 2010",Zipporah,Documentary
District B13 - Ultimatum,District B13 - Ultim,"Feb 5, 2010",Magnolia Pictures,
Deadfall Trail,Deadfall Trail,"May 14, 2010",Nocturnal Features,Horror
Mystery Team,Mystery Team,"Aug 28, 2009",Roadside Attractions,Comedy
Bhutto,Bhutto,"Dec 3, 2010",First Run Features,Documentary
Le Refuge,Le Refuge,"Sep 10, 2010",Strand Releasing,Drama
The Yes Men Fix the World,The Yes Men Fix the ,"Oct 7, 2009",Shadow,Documentary
Bluebeard,Bluebeard,"Mar 26, 2010",Strand Releasing,Drama
Every Man for Himself,Every Man for Himsel,"Nov 12, 2010",The Film Desk,Drama
Ahead of Time,Ahead of Time,"Sep 10, 2010",Vitagraph Films,Documentary
Spoken Word,Spoken Word,"Jul 23, 2010",Variance Films,Drama
Videocracy,Videocracy,"Feb 12, 2010",Kino International,
William S. Burroughs: A Man…,William S. Burroughs,"Nov 17, 2010",Oscilloscope Pict…,Documentary
In My Sleep,In My Sleep,"Apr 23, 2010",Morning Star Pict…,Thriller/Suspense
180 South,180 South,"May 21, 2010",Magnolia Pictures,
The Sun,The Sun,"Nov 18, 2009",Lorber Films,Drama
Around a Small Mountain,Around a Small Mount,"Jul 9, 2010",Cinema Guild,Comedy
In Search of Memory,In Search of Memory,"Jan 8, 2010",Icarus Films,Documentary
Who is Harry Nilsson (and W…,Who is Harry Nilsson,"Sep 10, 2010",Lorber Films,Documentary
GasLand,GasLand,"Sep 15, 2010",GasLand Productions,Documentary
Valhalla Rising,Valhalla Rising,"Jul 16, 2010",IFC Films,Action
Dead Awake,Dead Awake,"Dec 3, 2010",New Films Cinema,Thriller/Suspense
Lbs.,Lbs.,"Mar 26, 2010",Truly Indie,Comedy
Multiple Sarcasms,Multiple Sarcasms,"May 7, 2010",,
Two in the Wave,Two in the Wave,"May 19, 2010",Lorber Films,Documentary
Expecting Mary,Expecting Mary,"Sep 10, 2010",Rocky Mountain Pi…,Comedy
BoyBand,BoyBand,"Jun 4, 2010",Artigo Ajemian Films,Comedy
[Rec] 2,[Rec] 2,"Jul 9, 2010",Magnolia Pictures,
Visual Acoustics,Visual Acoustics,"Oct 9, 2009",Arthouse Films,Documentary
Rashomon,Rashomon,"May 29, 2009",Janus Films,Drama
The Human Experience,The Human Experience,"Apr 9, 2010",,Documentary
Seraphine,Seraphine,"Jun 5, 2009",Music Box Films,Drama
October Country,October Country,"Feb 12, 2010",International Fil…,Documentary
Eyes Wide Open,Eyes Wide Open,"Feb 5, 2010",New American Vision,
The Exploding Girl,The Exploding Girl,"Mar 12, 2010",Oscilloscope Pict…,Drama
Here and There,Here and There,"May 14, 2010",,Comedy
Henri-Georges Clouzot's Inf…,Henri-Georges Clouzo,"Jul 16, 2010",,Documentary
Behind the Burly Q,Behind the Burly Q,"Apr 23, 2010",First Run Features,Documentary
Saint Misbehavin': The Wavy…,Saint Misbehavin': T,"Dec 3, 2010",Argot Pictures,Documentary
Smash His Camera,Smash His Camera,"Jul 30, 2010",Magnolia Pictures,Documentary
Pirate Radio,Pirate Radio,"Nov 13, 2009",Focus Features,Comedy
Handsome Harry,Handsome Harry,"Apr 16, 2010",Paladin,Drama
The Other City,The Other City,"Sep 17, 2010",Cabin Films,Documentary
Happy Tears,Happy Tears,"Feb 19, 2010",Roadside Attractions,Drama
Hemingway's Garden of Eden,Hemingway's Garden o,"Dec 10, 2010",Roadside Attractions,Drama
And Everything is Going Fine,And Everything is Go,"Dec 10, 2010",IFC Films,Documentary
"Hugh Hefner: Playboy, Activ…",Hugh Hefner: Playboy,"Jul 30, 2010",Phase 4 Films,
Trash Humpers,Trash Humpers,"May 7, 2010",,Comedy
Daddy Long Legs,Daddy Long Legs,"May 14, 2010",IFC Films,Musical
Toe to Toe,Toe to Toe,"Feb 26, 2010",Strand Releasing,
Raw Faith,Raw Faith,"May 28, 2010",Alive Mind,Documentary
The Good Heart,The Good Heart,"Apr 30, 2010",Magnolia Pictures,Drama
Douchebag,Douchebag,"Oct 1, 2010",Paladin,Comedy
Prince of Broadway,Prince of Broadway,"Sep 3, 2010",Elephant Eye Films,Drama
The Korean,The Korean,"Feb 5, 2010",Indican Pictures,Action
Double Take,Double Take,"Jun 2, 2010",Kino International,Documentary
The Trial,The Trial,"Sep 10, 2010",,Drama
Guy and Madeline on a Park …,Guy and Madeline on ,"Nov 5, 2010",Variance Films,Musical
Neshoba: The Price of Freedom,Neshoba: The Price o,"Aug 13, 2010",First Run Features,Documentary
The People I've Slept With,The People I've Slep,"Aug 13, 2010",People Pictures,Romantic Comedy
The Horse Boy,The Horse Boy,"Sep 11, 2009",Zeitgeist,Documentary
Small Change,Small Change,"Nov 24, 2009",New World,Comedy
Off and Running,Off and Running,"Jan 29, 2010",First Run Features,Documentary
Red Hill,Red Hill,"Nov 5, 2010",Sony Pictures,Thriller/Suspense
Great Directors,Great Directors,"Jul 2, 2010",Paladin,
Bitch Slap,Bitch Slap,"Jan 8, 2010",Freestyle Releasing,Action
Where the Hot Wind Blows!,Where the Hot Wind B,"Nov 11, 1960",Oscilloscope Pict…,Drama
Beetle Queen Conquers Tokyo,Beetle Queen Conquer,"May 12, 2010",Argot Pictures,Documentary
Nine Nation Animation,Nine Nation Animatio,"Sep 29, 2010",The World Accordi…,Multiple Genres
Stray Dog,Stray Dog,"Jan 6, 2010",Janus Films,
Shoah,Shoah,"Nov 1, 1985",,Documentary
Summer Wars,Summer Wars,"Dec 24, 2010",GKIDS,Adventure
American Radical: The Trial…,American Radical: Th,"Feb 12, 2010",Typecast Releasing,
The End of Poverty?,The End of Poverty?,"Nov 13, 2009",Cinema Libre,Documentary
Paper Man,Paper Man,"Apr 23, 2010",MPI Media Group,Comedy
Dreamkiller,Dreamkiller,"Feb 19, 2010",,Thriller/Suspense
"Hey, Hey, It's Esther Blueb…","Hey, Hey, It's Esthe","Apr 23, 2010",Monterey Media,Comedy
Four Seasons Lodge,Four Seasons Lodge,"Nov 11, 2009",,
The Wedding Song,The Wedding Song,"Oct 9, 2009",Strand Releasing,
The Beaches of Agnès,The Beaches of Agnès,"Jul 1, 2009",Cinema Guild,Documentary
Revanche,Revanche,"May 1, 2009",Janus Films,Thriller/Suspense
Don McKay,Don McKay,"Apr 2, 2010",,
Le combat dans l'île,Le combat dans l'île,"Jun 12, 2009",The Film Desk,Thriller/Suspense
Welcome (2009),Welcome (2009),"May 7, 2010",,Drama
Jim,Jim,"Oct 8, 2010",Area 23a,Drama
The Living Wake,The Living Wake,"May 14, 2010",Mangusta Productions,
The Kids Grow Up,The Kids Grow Up,"Oct 29, 2010",,Documentary
After the Cup: Sons of Sakh…,After the Cup: Sons ,"May 21, 2010",Variance Films,Documentary
Picture Me: A Model's Diary,Picture Me: A Model',"Sep 17, 2010",,Documentary
Violet Tendencies,Violet Tendencies,"Nov 5, 2010",Embrem Entertainment,Comedy
The Dry Land,The Dry Land,"Jul 30, 2010",Freestyle Releasing,Drama
White Wedding,White Wedding,"Sep 3, 2010",The Little Film C…,Comedy
Salt of This Sea,Salt of This Sea,"Aug 13, 2010",Lorber Films,Drama
16 to Life,16 to Life,"Sep 3, 2010",Waterdog Films,Romantic Comedy
Cherry,Cherry,"Oct 8, 2010",,Drama
Mine,Mine,"Mar 1, 2009",Film Movement,Documentary
Children of Invention,Children of Inventio,"Mar 12, 2010",The Kids Are Alri…,Drama
Good Hair,Good Hair,"Oct 9, 2009",Roadside Attractions,Documentary
The Damned United,The Damned United,"Oct 9, 2009",Sony Pictures Cla…,Drama
The Two Escobars,The Two Escobars,"Aug 27, 2010",All Rise Films,Documentary
Sita Sings the Blues,Sita Sings the Blues,"Dec 25, 2009",Self Distributed,Musical
Mississippi Mermaid,Mississippi Mermaid,"Jan 15, 1999",MGM,Drama
Waiting for Armageddon,Waiting for Armagedd,"Jan 8, 2010",First Run Features,Documentary
Spring Fever,Spring Fever,"Jun 4, 2010",Strand Releasing,Drama
The Milk of Sorrow,The Milk of Sorrow,"Aug 27, 2010",Olive Films,Drama
The Strange Case of Angelica,The Strange Case of ,"Dec 31, 2010",Cinema Guild,Drama
GhettoPhysics: Will the Rea…,GhettoPhysics: Will ,"Oct 8, 2010",Samuel Goldwyn Films,Documentary
Circle,Circle,"Aug 27, 2010",Indican Pictures,Horror
Down Terrace,Down Terrace,"Oct 15, 2010",Magnolia Pictures,Black Comedy
Lourdes,Lourdes,"Feb 17, 2010",Pallisades Tartan,Drama
The Taqwacores,The Taqwacores,"Oct 22, 2010",Strand Releasing,Drama
Wonderful World,Wonderful World,"Jan 8, 2010",Magnolia Pictures,Drama
Brotherhood,Brotherhood,"Aug 6, 2010",Olive Films,Drama
Shanghai Red,Shanghai Red,"Jan 1, 2010",Indican Pictures,Thriller/Suspense
The Freebie,The Freebie,"Sep 17, 2010",Phase 4 Films,Romantic Comedy
Stolen,Stolen,"Mar 12, 2010",IFC Films,
The Cove,The Cove,"Jul 31, 2009",Roadside Attractions,Documentary
Mugabe and the White African,Mugabe and the White,"Jul 23, 2010",First Run Features,Documentary
The Missing Person,The Missing Person,"Nov 20, 2009",Strand Releasing,
It's a Bash!,It's a Bash!,"Apr 30, 2010",,Documentary
Oy Vey! My Son is Gay!,Oy Vey! My Son is Ga,"Dec 24, 2010",,
Tales From the Script,Tales From the Scrip,"Mar 12, 2010",First Run Features,
Udaan,Udaan,"Jul 16, 2010",UTV Communications,Drama
The Thorn in the Heart,The Thorn in the Hea,"Apr 2, 2010",Oscilloscope Pict…,Documentary
Youssou N'Dour: I Bring Wha…,Youssou N'Dour: I Br,"Jun 12, 2009",Shadow,Documentary
Gangster's Paradise: Jerusa…,Gangster's Paradise:,"Jun 11, 2010",Anchor Bay Entert…,Action
Happiness Runs,Happiness Runs,"May 7, 2010",Strand Releasing,Drama
Only When I Dance,Only When I Dance,"Jul 2, 2010",Film Movement,Documentary
Logan,Logan,"Sep 10, 2010",Real Bean Enterta…,Drama
Misconceptions,Misconceptions,"Jan 22, 2010",Regent Releasing,Comedy
Crude,Crude,"Sep 9, 2009",First Run Features,Documentary
Amreeka,Amreeka,"Sep 4, 2009",National Geograph…,
Finding Bliss,Finding Bliss,"Jun 4, 2010",,
Mercy,Mercy,"Apr 30, 2010",IFC Films,Drama
The Last New Yorker,The Last New Yorker,"Feb 19, 2010",Brink Film,Drama
The Cartel,The Cartel,"Apr 16, 2010",,Documentary
Dream Boy,Dream Boy,"Mar 26, 2010",Regent Releasing,
Under Our Skin,Under Our Skin,"Jun 17, 2009",Shadow,Documentary
Monsieur Verdoux,Monsieur Verdoux,"Apr 11, 1947",The Film Desk,Black Comedy
Watercolors,Watercolors,"Jan 22, 2010",Regent Releasing,Drama
The Box,The Box,"Nov 6, 2009",Warner Bros.,Thriller/Suspense
Manuela and Manuel,Manuela and Manuel,"Mar 26, 2010",Regent Releasing,
Brutal Beauty: Tales of the…,Brutal Beauty: Tales,"Jan 8, 2010",Cinema Purgatorio,Documentary
Storm,Storm,"Oct 30, 2009",Film Movement,Drama
Phyllis and Harold,Phyllis and Harold,"Feb 19, 2010",Rainbow Releasing,Documentary
BearCity,BearCity,"Oct 22, 2010",TLA Releasing,Romantic Comedy
Departures,Departures,"May 29, 2009",Regent Releasing,Drama
For My Father,For My Father,"Jan 29, 2010",Film Movement,Drama
Midnight Reckoning,Midnight Reckoning,"Sep 10, 2010",Winter Star Enter…,Thriller/Suspense
Home,Home,"Nov 27, 2009",Lorber Films,Drama
Nenette,Nenette,"Dec 22, 2010",Kino International,Documentary
Whiz Kids,Whiz Kids,"Jun 4, 2010",Shadow,Documentary
Beeswax,Beeswax,"Aug 7, 2009",Cinema Guild,Comedy
Hadewijch,Hadewijch,"Dec 24, 2010",IFC Films,Drama
The Winning Season,The Winning Season,"Sep 3, 2010",Roadside Attractions,Comedy
Come Undone,Come Undone,"Dec 3, 2010",Film Movement,Drama
"Police, Adjective","Police, Adjective","Dec 23, 2009",,Drama
The Oxford Murders,The Oxford Murders,"Aug 6, 2010",Magnolia Pictures,Thriller/Suspense
Cloud 9,Cloud 9,"Aug 14, 2009",,
The Headless Woman,The Headless Woman,"Aug 19, 2009",Strand Releasing,Drama
Promised Lands,Promised Lands,"Dec 31, 1974",The Film Desk,
Inhale,Inhale,"Oct 22, 2010",IFC Films,Thriller/Suspense
Zenith,Zenith,"Oct 1, 2010",Cinema Purgatorio,Thriller/Suspense
Kimjongilia,Kimjongilia,"Mar 19, 2010",Kino International,
Just Say Love,Just Say Love,"Mar 26, 2010",Regent Releasing,Drama
The Wild Child,The Wild Child,"Sep 9, 1970",The Film Desk,Drama
Heartless,Heartless,"Nov 19, 2010",IFC Films,Horror
Big Fan,Big Fan,"Aug 28, 2009",First Independent…,Comedy
American Grindhouse,American Grindhouse,"Jun 18, 2010",Lorber Films,Documentary
The Red Chapel,The Red Chapel,"Dec 29, 2010",Lorber Films,Documentary
Speed Dating,Speed Dating,"Jun 4, 2010",Rockstone Releasing,Romantic Comedy
Murder in Fashion,Murder in Fashion,"Jan 22, 2010",Regent Releasing,Drama
Amarcord,Amarcord,"Sep 19, 1974",,Comedy
The September Issue,The September Issue,"Aug 28, 2009",Roadside Attractions,Documentary
My Year Without Sex,My Year Without Sex,"Mar 12, 2010",Strand Releasing,Comedy
Altiplano,Altiplano,"Aug 20, 2010",First Run Features,Drama
Order of Chaos,Order of Chaos,"Feb 12, 2010",,
Bliss,Bliss,"Aug 7, 2009",First Run Features,Drama
Eichmann,Eichmann,"Oct 29, 2010",Regent Releasing,Drama
Helena From the Wedding,Helena From the Wedd,"Nov 12, 2010",Film Movement,Drama
Boogie Woogie,Boogie Woogie,"Apr 23, 2010",IFC Films,Black Comedy
The Slammin' Salmon,The Slammin' Salmon,"Dec 11, 2009",Anchor Bay Entert…,Comedy
Daniel & Ana,Daniel & Ana,"Aug 27, 2010",Strand Releasing,Drama
El Súperstar: The Unlikely …,El Súperstar: The Un,"Sep 17, 2010",Cinema Libre,Comedy
You Won’t Miss Me,You Won’t Miss Me,"Dec 10, 2010",Reel Diva Consult…,Drama
The Girl,The Girl,"Sep 17, 2010",Olive Films,Drama
Sweethearts of the Prison R…,Sweethearts of the P,"Sep 17, 2010",Cinema Purgatorio,Documentary
Fallen Idol: The Yuri Gagar…,Fallen Idol: The Yur,"Oct 2, 2009",Indican Pictures,Documentary
Nobody's Perfect,Nobody's Perfect,"Apr 16, 2010",Lorber Films,Documentary
As Good As Dead,As Good As Dead,"Oct 8, 2010",Alchemy,Thriller/Suspense
White On Rice,White On Rice,"Sep 11, 2009",Variance Films,Romantic Comedy
Falling Awake,Falling Awake,"Jan 29, 2010",IFC Films,Thriller/Suspense
The Temptation of St. Tony,The Temptation of St,"Sep 17, 2010",Olive Films,Drama
A Mother's Courage: Talking…,A Mother's Courage: ,"Sep 24, 2010",First Run Features,Documentary
45365,45365,"Feb 26, 2010",Seventh Art Relea…,Documentary
Gigante,Gigante,"Dec 30, 2009",Film Movement,
Clear Blue Tuesday,Clear Blue Tuesday,"Sep 3, 2010",CAVU Releasing,Musical
"Carmo, Hit the Road","Carmo, Hit the Road","Oct 15, 2010",First Run Features,Drama
Carbon Nation,Carbon Nation,"May 7, 2010",,Documentary
Endgame,Endgame,"Nov 6, 2009",Monterey Media,Drama
Drool,Drool,"Jan 22, 2010",Strand Releasing,Comedy
Trucker,Trucker,"Oct 9, 2009",Monterey Media,Drama
Convention,Convention,"Jun 4, 2010",IFC Films,Documentary
Suck,Suck,"Jul 9, 2010",Self Distributed,
"Yoo-Hoo, Mrs. Goldberg","Yoo-Hoo, Mrs. Goldbe","Jul 10, 2009",International Fil…,Documentary
Perrier’s Bounty,Perrier’s Bounty,"May 21, 2010",,
Shall We Kiss?,Shall We Kiss?,"Mar 27, 2009",Music Box Films,Romantic Comedy
Daddy's Home,Daddy's Home,"Sep 10, 2010",Self Distributed,Thriller/Suspense
Peter and Vandy,Peter and Vandy,"Oct 9, 2009",Strand Releasing,
Shake Hands with the Devil,Shake Hands with the,"Oct 29, 2010",Regent Releasing,Drama
$9.99,$9.99,"Dec 12, 2008",Regent Releasing,Drama
The Magician,The Magician,"Oct 29, 2010",Regent Releasing,Black Comedy
"Jeanne Dielman, 23 Quai du …","Jeanne Dielman, 23 Q","Mar 23, 1983",Janus Films,Drama
The Wonder of it All,The Wonder of it All,"Jul 17, 2009",Indican Pictures,Documentary
Tru Loved,Tru Loved,"Oct 17, 2008",Regent Releasing,Romantic Comedy
Glorious Exit,Glorious Exit,"Jan 15, 2010",ArtMattan Films,
Breakfast with Scot,Breakfast with Scot,"Oct 10, 2008",Regent Releasing,Drama
To Die is Hard,To Die is Hard,"Dec 17, 2010",Driving With Our …,Comedy
The Blue Tooth Virgin,The Blue Tooth Virgi,"Sep 25, 2009",Regent Releasing,
From Mexico with Love,From Mexico with Lov,"Oct 9, 2009",Roadside Attractions,Drama
