Movie,trunc,Release Date,Distributor,Genre
The House That Jack Built,The House That Jack ,"Dec 14, 2018",IFC Films,Thriller/Suspense
Skate Kitchen,Skate Kitchen,"Aug 10, 2018",Magnolia Pictures,Drama
Meditation Park,Meditation Park,"Mar 9, 2018",,Drama
Stan & Ollie,Stan & Ollie,"Dec 28, 2018",Sony Pictures Cla…,Drama
Borg vs McEnroe,Borg vs McEnroe,"Apr 13, 2018",Neon,Drama
Matangi/Maya/M.I.A.,Matangi/Maya/M.I.A.,"Sep 28, 2018",Abramorama Films,Documentary
Happy End,Happy End,"Dec 22, 2017",Sony Pictures Cla…,Drama
MFKZ,MFKZ,"Oct 11, 2018",GKIDS,Adventure
Island of Lemurs: Madagascar,Island of Lemurs: Ma,"Apr 4, 2014",Warner Bros.,Documentary
Jane,Jane,"Oct 20, 2017",Abramorama Films,Documentary
Harry Potter and the Prison…,Harry Potter and the,"Jun 4, 2004",,Adventure
A Bad Moms Christmas,A Bad Moms Christmas,"Nov 1, 2017",STX Entertainment,Comedy
Dark Money,Dark Money,"Jul 13, 2018",PBS Distribution,Documentary
Getting Grace,Getting Grace,"Mar 23, 2018",Hannover House,Comedy
Agent Mr. Chan,Agent Mr. Chan,"Feb 23, 2018",China Lion Film D…,Comedy
The Guilty,The Guilty,"Oct 19, 2018",Magnolia Pictures,Thriller/Suspense
Keep The Change,Keep The Change,"Mar 16, 2018",Kino Lorber,Romantic Comedy
Gemini,Gemini,"Mar 30, 2018",Neon,Thriller/Suspense
Zama,Zama,"Apr 13, 2018",Strand Releasing,Action
Gauguin: Voyage to Tahiti,Gauguin: Voyage to T,"Jul 13, 2018",Cohen Media Group,Drama
Little Pink House,Little Pink House,"Apr 20, 2018",Dada Films,Drama
Swing Kids,Swing Kids,"Dec 21, 2018",Well Go USA,Drama
The Final Year,The Final Year,"Jan 19, 2018",Magnolia Pictures,Documentary
Studio 54,Studio 54,"Oct 5, 2018",Zeitgeist,Documentary
Harry Potter and the Goblet…,Harry Potter and the,"Nov 18, 2005",,Adventure
The Monkey King 3: Kingdom …,The Monkey King 3: K,"Feb 16, 2018",Well Go USA,Action
Never-Ending Man: Hayao Miy…,Never-Ending Man: Ha,"Dec 13, 2018",GKIDS,Documentary
Goldbuster,Goldbuster,"Jan 5, 2018",Well Go USA,Comedy
Summer 1993,Summer 1993,"May 25, 2018",Oscilloscope Pict…,Drama
Madeline’s Madeline,Madeline’s Madeline,"Aug 10, 2018",Oscilloscope Pict…,Drama
Born to be Wild 3D,Born to be Wild 3D,"Apr 8, 2011",,Documentary
Karwaan,Karwaan,"Aug 3, 2018",Self Distributed,Comedy
Harry Potter and the Deathl…,Harry Potter and the,"Jul 15, 2011",,Adventure
Last Letter,Last Letter,"Nov 9, 2018",China Lion Film D…,
BuyBust,BuyBust,"Aug 10, 2018",Well Go USA,Action
The Guardians,The Guardians,"May 4, 2018",Music Box Films,Drama
Always at the Carlyle,Always at the Carlyl,"May 11, 2018",Good Deed Enterta…,Documentary
Capernaum,Capernaum,"Dec 14, 2018",Sony Pictures Cla…,Drama
Rampant,Rampant,"Oct 26, 2018",Well Go USA,Horror
Double Lover,Double Lover,"Feb 14, 2018",Cohen Media Group,Thriller/Suspense
Boom for Real: The Late Tee…,Boom for Real: The L,"May 11, 2018",Magnolia Pictures,Documentary
Far From the Tree,Far From the Tree,"Jul 20, 2018",Sundance Selects,Documentary
Only the Brave,Only the Brave,"Oct 20, 2017",Sony Pictures,Drama
Batti Gul Meter Chalu,Batti Gul Meter Chal,"Sep 21, 2018",Eros Entertainment,Drama
Eating Animals,Eating Animals,"Jun 15, 2018",Sundance Selects,Documentary
Ghost Stories,Ghost Stories,"Apr 20, 2018",IFC Midnight,Horror
Bad Reputation,Bad Reputation,"Sep 28, 2018",Magnolia Pictures,Documentary
Museum,Museum,"Sep 14, 2018",YouTube,Drama
Journey’s End,Journey’s End,"Mar 16, 2018",Good Deed Enterta…,Drama
Harry Potter and the Deathl…,Harry Potter and the,"Nov 19, 2010",,Adventure
The Great Buster,The Great Buster,"Oct 5, 2018",Cohen Media Group,Documentary
The World Before Your Feet,The World Before You,"Nov 21, 2018",Greenwich,Documentary
Harry Potter and the Order …,Harry Potter and the,"Jul 11, 2007",,Adventure
Harry Potter and the Half-B…,Harry Potter and the,"Jul 15, 2009",,Adventure
Support The Girls,Support The Girls,"Aug 24, 2018",Magnolia Pictures,Comedy
The Young Karl Marx,The Young Karl Marx,"Feb 23, 2018",The Orchard,Drama
Geostorm,Geostorm,"Oct 20, 2017",Warner Bros.,Thriller/Suspense
Love After Love,Love After Love,"Mar 30, 2018",IFC Films,Drama
Wings of Desire (1987) (Re-…,Wings of Desire (198,"Oct 19, 2018",Janus Films,Drama
Till the End of the World,Till the End of the ,"Feb 2, 2018",China Lion Film D…,Drama
Bisbee ‘17,Bisbee ‘17,"Sep 5, 2018",4th Row Films,Documentary
Ryuichi Sakamoto: Coda,Ryuichi Sakamoto: Co,"Jul 6, 2018",MUBI,Documentary
‘85 The Greatest Team in Fo…,‘85 The Greatest Tea,"Jan 29, 2018",Fathom Events,Documentary
Gonjiam: Haunted Asylum,Gonjiam: Haunted Asy,"Apr 13, 2018",Well Go USA,Horror
Bodied,Bodied,"Nov 2, 2018",Independent Artists,Comedy
"Roman J. Israel, Esq.","Roman J. Israel, Esq","Nov 17, 2017",Sony Pictures,Drama
Lu Over The Wall,Lu Over The Wall,"May 11, 2018",GKIDS,Adventure
The Negotiation,The Negotiation,"Sep 19, 2018",CJ Entertainment,Drama
El Angel,El Angel,"Nov 9, 2018",The Orchard,Drama
The Captain,The Captain,"Jul 27, 2018",Music Box Films,Drama
Mary Shelley,Mary Shelley,"May 25, 2018",IFC Films,Drama
Deep Sea 3-D,Deep Sea 3-D,"Mar 3, 2006",,Documentary
In Between,In Between,"Jan 5, 2018",Film Movement,Drama
"Love, Cecil","Love, Cecil","Jun 29, 2018",Zeitgeist,Documentary
Namaste England,Namaste England,"Oct 19, 2018",Eros Entertainment,Romantic Comedy
Detective K: Secret of the …,Detective K: Secret ,"Feb 16, 2018",Well Go USA,Comedy
Memoir of War,Memoir of War,"Aug 17, 2018",Music Box Films,Drama
Airpocalypse,Airpocalypse,"Dec 21, 2018",China Lion Film D…,Adventure
Ismael’s Ghost,Ismael’s Ghost,"Mar 23, 2018",Magnolia Pictures,Thriller/Suspense
Andrei Rublev,Andrei Rublev,"Oct 31, 1973",Janus Films,Drama
Unstoppable,Unstoppable,"Nov 30, 2018",Well Go USA,Action
The Man Who Invented Christmas,The Man Who Invented,"Nov 22, 2017",Bleecker Street,Comedy
All About Nina,All About Nina,"Sep 28, 2018",The Orchard,Drama
Filmworker,Filmworker,"May 11, 2018",Kino Lorber,Documentary
Revenge,Revenge,"May 11, 2018",Neon,Action
Champion,Champion,"May 11, 2018",Well Go USA,Drama
Wonder Wheel,Wonder Wheel,"Dec 1, 2017",Amazon Studios,Drama
Let the Corpses Tan,Let the Corpses Tan,"Aug 31, 2018",Kino Lorber,Thriller/Suspense
Reign of Judges: Title of L…,Reign of Judges: Tit,"Mar 15, 2018",Darin Southam End…,Action
The Breadwinner,The Breadwinner,"Nov 17, 2017",GKIDS,Drama
John McEnroe: In the Realm …,John McEnroe: In the,"Aug 22, 2018",Oscilloscope Pict…,Documentary
Running for Grace,Running for Grace,"Jul 19, 2018",Blue Fox Entertai…,Drama
The Third Murder,The Third Murder,"Jul 20, 2018",Film Movement,Thriller/Suspense
The Price of Everything,The Price of Everyth,"Oct 19, 2018",HBO Documentary F…,Documentary
Nostalgia,Nostalgia,"Feb 16, 2018",Bleecker Street,Drama
Big Brother,Big Brother,"Aug 31, 2018",Well Go USA,Multiple Genres
Sweet Country,Sweet Country,"Apr 6, 2018",Samuel Goldwyn Films,Western
Lobster Cop,Lobster Cop,"Jun 22, 2018",China Lion Film D…,Action
How to Talk to Girls at Par…,How to Talk to Girls,"May 25, 2018",A24,Comedy
Custody,Custody,"Jun 29, 2018",Kino Lorber,Drama
Claire’s Camera,Claire’s Camera,"Mar 9, 2018",Cinema Guild,Drama
Godard Mon Amour,Godard Mon Amour,"Apr 20, 2018",Cohen Media Group,Drama
Bel Canto,Bel Canto,"Sep 14, 2018",Screen Media Films,Drama
Have a Nice Day,Have a Nice Day,"Jan 26, 2018",Strand Releasing,Comedy
On The Seventh Day,On The Seventh Day,"Jun 8, 2018",Cinema Guild,Drama
Becoming Astrid,Becoming Astrid,"Nov 23, 2018",Music Box Films,Drama
93Queen,93Queen,"Jul 25, 2018",Abramorama Films,Documentary
The Riot Act,The Riot Act,"Sep 14, 2018",Hannover House,Thriller/Suspense
Tehran Taboo,Tehran Taboo,"Feb 14, 2018",Kino Lorber,Drama
Bye Bye Germany,Bye Bye Germany,"Apr 13, 2018",Film Movement,Drama
The Last Suit,The Last Suit,"Sep 21, 2018",Outsider,Drama
"Nico, 1988","Nico, 1988","Aug 1, 2018",Magnolia Pictures,Drama
Helicopter Eela,Helicopter Eela,"Oct 12, 2018",Eros Entertainment,Drama
Wastelander,Wastelander,"Jan 12, 2018",Indican Pictures,Action
Parchi,Parchi,"Jan 12, 2018",Atlas Distribution,Comedy
Tom of Finland,Tom of Finland,"Oct 13, 2017",Kino Lorber,Drama
Outside In,Outside In,"Mar 30, 2018",The Orchard,Drama
Where Hands Touch,Where Hands Touch,"Sep 14, 2018",Vertical Entertai…,Drama
Chef Flynn,Chef Flynn,"Nov 9, 2018",Kino Lorber,Documentary
Under the Tree,Under the Tree,"Jul 6, 2018",Magnolia Pictures,Black Comedy
The Doctor From India,The Doctor From Indi,"Apr 20, 2018",Zeitgeist,Documentary
The Big Bad Fox & Other Tales,The Big Bad Fox & Ot,"Oct 19, 2018",GKIDS,Comedy
3100: Run and Become,3100: Run and Become,"Aug 17, 2018",Illumine Films,Documentary
Beuys,Beuys,"Jan 17, 2018",Kino Lorber,Documentary
My Friend Dahmer,My Friend Dahmer,"Nov 3, 2017",FilmRise,Drama
Nancy,Nancy,"Jun 8, 2018",Samuel Goldwyn Films,Thriller/Suspense
The Gardener,The Gardener,"Mar 30, 2018",Gravitas Ventures,Documentary
"Monrovia, Indiana","Monrovia, Indiana","Oct 26, 2018",Zipporah,Documentary
Never Goin’ Back,Never Goin’ Back,"Aug 3, 2018",A24,Comedy
Viper Club,Viper Club,"Oct 26, 2018",Roadside Attractions,Drama
Where is Kyra?,Where is Kyra?,"Apr 6, 2018",Great Point Media,Drama
Bomb City,Bomb City,"Feb 9, 2018",Gravitas Ventures,Drama
"Westwood: Punk, Icon, Activist","Westwood: Punk, Icon","Jun 8, 2018",Greenwich,Documentary
A Kid Like Jake,A Kid Like Jake,"Jun 1, 2018",IFC Films,Drama
In Search of Greatness,In Search of Greatne,"Nov 2, 2018",Self Distributed,Documentary
Cynthia,Cynthia,"Aug 31, 2018",Indican Pictures,Black Comedy
Woman Walks Ahead,Woman Walks Ahead,"Jun 29, 2018",A24,Western
Ramen Heads,Ramen Heads,"Mar 16, 2018",Gunpowder & Sky,Documentary
Black 47,Black 47,"Sep 28, 2018",IFC Films,Drama
Django,Django,"Jan 5, 2018",Under the Milky Way,Documentary
The Great Silence (1969) (R…,The Great Silence (1,"Mar 30, 2018",Film Movement,Western
Wanda (1971) (Re-Release),Wanda (1971) (Re-Rel,"Jul 20, 2018",Janus Films,Drama
Before We Vanish,Before We Vanish,"Feb 2, 2018",Super LTD,Drama
Garry Winogrand: All Things…,Garry Winogrand: All,"Sep 19, 2018",Greenwich,Documentary
Yun Nan Chong Gu Yunnan Valley,Yun Nan Chong Gu Yun,,,Action
I am Not a Witch,I am Not a Witch,"Sep 7, 2018",Film Movement,Drama
The China Hustle,The China Hustle,"Mar 30, 2018",Magnolia Pictures,Documentary
Big Sonia,Big Sonia,"Nov 17, 2017",Argot Pictures,Documentary
Bigger,Bigger,"Oct 12, 2018",Freestyle Releasing,Drama
Hal,Hal,"Sep 7, 2018",Oscilloscope Pict…,Documentary
Summer in the Forest,Summer in the Forest,"Mar 23, 2018",Abramorama Films,Documentary
Wait For Your Laugh,Wait For Your Laugh,"Nov 3, 2017",Vitagraph Films,Documentary
What Will People Say,What Will People Say,"Jul 13, 2018",Kino Lorber,Drama
Hitler’s Hollywood,Hitler’s Hollywood,"Apr 11, 2018",Kino Lorber,Documentary
The Other Side of Hope,The Other Side of Ho,"Dec 1, 2017",Janus Films,Comedy
Antonio Lopez 1970: Sex Fas…,Antonio Lopez 1970: ,"Sep 14, 2018",Film Movement,Documentary
The Sacrifice,The Sacrifice,"Nov 7, 2014",Kino Lorber,Drama
Western,Western,"Feb 16, 2018",Cinema Guild,Drama
Young Lions of Gypsy,Young Lions of Gypsy,"Jan 19, 2018",IFC Films,Drama
"Hale County This Morning, T…",Hale County This Mor,"Sep 14, 2018",Cinema Guild,Documentary
Submission,Submission,"Mar 2, 2018",Great Point Media,Drama
Namiya,Namiya,"Jan 5, 2018",China Lion Film D…,Drama
Humor Me,Humor Me,"Jan 12, 2018",Shout! Factory,Comedy
Divide and Conquer: The Sto…,Divide and Conquer: ,"Dec 7, 2018",Magnolia Pictures,Documentary
Gray Matter,Gray Matter,"May 18, 2018",Indican Pictures,Horror
The Heart of Nuba,The Heart of Nuba,"Apr 6, 2018",Abramorama Films,Documentary
Golden Exits,Golden Exits,"Feb 9, 2018",Sony Pictures,Drama
Krystal,Krystal,"Apr 13, 2018",Paladin,Drama
Girls vs. Gangsters,Girls vs. Gangsters,"Mar 9, 2018",Well Go USA,Comedy
Breath,Breath,"Jun 1, 2018",FilmRise,Drama
Rodin,Rodin,"Jun 1, 2018",Cohen Media Group,Drama
Mind Game (2004) (Re-Release),Mind Game (2004) (Re,"Feb 16, 2018",GKIDS,Adventure
Racer and the Jailbird,Racer and the Jailbi,"May 4, 2018",Neon,Drama
Le Corbeau,Le Corbeau,"Feb 23, 1948",Rialto Pictures,Drama
The Road Movie,The Road Movie,"Jan 19, 2018",Oscilloscope Pict…,Documentary
Liyana,Liyana,"Oct 10, 2018",Abramorama Films,Documentary
That Summer,That Summer,"May 18, 2018",Sundance Selects,Documentary
24 Frames: Before and After…,24 Frames: Before an,"Feb 2, 2018",Janus Films,Drama
Holy Hell,Holy Hell,"Jul 20, 2018",Indican Pictures,Horror
"No Date, No Signature","No Date, No Signatur","Aug 1, 2018",Distrib Films,Drama
Searching For Ingmar Bergman,Searching For Ingmar,"Nov 2, 2018",Oscilloscope Pict…,Documentary
God’s Own Country,God’s Own Country,"Oct 25, 2017",Samuel Goldwyn Films,Drama
Soller’s Point,Soller’s Point,"May 11, 2018",Oscilloscope Pict…,Drama
Just Getting Started,Just Getting Started,"Dec 8, 2017",Broad Green Pictures,Comedy
BPM (Beats per Minute),BPM (Beats per Minut,"Oct 20, 2017",The Orchard,Drama
Moynihan,Moynihan,"Oct 3, 2018",First Run Features,Documentary
Saving Brinton,Saving Brinton,"Sep 22, 2017",Barn Owl,Documentary
Good Manners,Good Manners,"Jul 27, 2018",Distrib Films,Horror
Poor Boy,Poor Boy,"Jul 13, 2018",Indican Pictures,Western
Cold Water (1994) (Re-Release),Cold Water (1994) (R,"Apr 27, 2018",Janus Films,Drama
The Desert Bride,The Desert Bride,"May 4, 2018",Strand Releasing,Drama
Memories of Underdevelopmen…,Memories of Underdev,"Jan 12, 2018",Janus Films,Drama
Same Kind of Different as Me,Same Kind of Differe,"Oct 20, 2017",Pure Flix Enterta…,Drama
Charm City,Charm City,"Oct 12, 2018",PBS Distribution,Documentary
Horn From the Heart: The Pa…,Horn From the Heart:,"Oct 17, 2018",Abramorama Films,Documentary
The Apparition,The Apparition,"Sep 7, 2018",Music Box Films,Drama
On Her Shoulders,On Her Shoulders,"Oct 19, 2018",Oscilloscope Pict…,Documentary
Senso,Senso,"Jul 8, 1968",Rialto Pictures,Drama
The Cured,The Cured,"Feb 23, 2018",IFC Films,Horror
Milford Graves: Full Mantis,Milford Graves: Full,"Jul 13, 2018",Cinema Guild,Documentary
Belle de Jour,Belle de Jour,"Apr 10, 1968",Miramax,Drama
The Misandrists,The Misandrists,"May 25, 2018",Cartilage Films,Comedy
Ridge Runners,Ridge Runners,"Jan 19, 2018",Indican Pictures,Drama
Jet Trash,Jet Trash,"Apr 27, 2018",Indican Pictures,Drama
Birdboy: The Forgotten Chil…,Birdboy: The Forgott,"Dec 15, 2017",GKIDS,Horror
Swimming With Men,Swimming With Men,"Dec 7, 2018",IFC Films,Comedy
The Day After,The Day After,"May 11, 2018",Cinema Guild,Drama
Vazante,Vazante,"Jan 12, 2018",Music Box Films,Drama
Death House,Death House,"Mar 2, 2018",Hannover House,Horror
The Divine Order,The Divine Order,"Oct 27, 2017",Kino Lorber,Drama
Let There Be Light,Let There Be Light,"Oct 27, 2017",Atlas Distribution,Drama
The Atomic Cafe,The Atomic Cafe,"Mar 17, 1982",Kino Lorber,Documentary
The Judge,The Judge,"Apr 13, 2018",Idle Wild Films,Documentary
Winning Formula,Winning Formula,"Jul 27, 2018",Indican Pictures,Comedy
Loving Pablo,Loving Pablo,"Oct 5, 2018",OTL Releasing,Drama
The Female Brain,The Female Brain,"Feb 9, 2018",IFC Films,Comedy
A Paris Education,A Paris Education,"Aug 31, 2018",Kino Lorber,Drama
Half the Picture,Half the Picture,"Jun 8, 2018",Gravitas Ventures,Documentary
Ganja & Hess,Ganja & Hess,"Apr 23, 1973",Kino Lorber,Thriller/Suspense
The Happys,The Happys,"Mar 16, 2018",Indican Pictures,Comedy
The Last Resort,The Last Resort,"Dec 21, 2018",Kino Lorber,Documentary
The Workshop,The Workshop,"Mar 23, 2018",Strand Releasing,Drama
The Devil and Father Amorth,The Devil and Father,"Apr 20, 2018",The Orchard,Documentary
Apocalypsis,Apocalypsis,"Mar 2, 2018",Indican Pictures,Thriller/Suspense
The Charmer,The Charmer,"Dec 5, 2018",Film Movement,Thriller/Suspense
Eight Hours Don’t Make a Da…,Eight Hours Don’t Ma,"Mar 14, 2018",Janus Films,Drama
"One Sings, the Other Doesn’…","One Sings, the Other","Jun 1, 2018",Janus Films,Drama
Active Measures,Active Measures,"Aug 31, 2018",Super LTD,Documentary
Freak Show,Freak Show,"Jan 12, 2018",IFC Films,Comedy
To the Arctic 3D,To the Arctic 3D,"Apr 20, 2012",,Documentary
Who We Are Now,Who We Are Now,"May 25, 2018",FilmRise,Drama
Oolong Courtyard:Kung Fu Sc…,Oolong Courtyard:Kun,"Aug 24, 2018",China Lion Film D…,Comedy
Anything,Anything,"May 11, 2018",Paladin,Drama
The Tag-Along 2,The Tag-Along 2,"Sep 22, 2017",China Lion Film D…,Horror
Crime + Punishment,Crime + Punishment,"Aug 24, 2018",IFC Films,Documentary
Mrs. Hyde,Mrs. Hyde,"Apr 27, 2018",Cartilage Films,Drama
306 Hollywood,306 Hollywood,"Sep 28, 2018",El Tigre Productions,Documentary
Quest,Quest,"Dec 1, 2017",First Run Features,Documentary
King of Hearts,King of Hearts,"Jun 19, 1967",Cohen Media Group,
Life & Nothing More,Life & Nothing More,"Oct 24, 2018",CFI,Drama
Gabriel and the Mountain,Gabriel and the Moun,"Jun 15, 2018",Strand Releasing,Drama
Desolation,Desolation,"Jan 26, 2018",Parade Deck Films,Thriller/Suspense
Goodland,Goodland,"May 11, 2018",Parade Deck Films,Thriller/Suspense
Bob le flambeur,Bob le flambeur,"Jan 1, 1959",Rialto Pictures,Drama
Thelma,Thelma,"Nov 10, 2017",The Orchard,Drama
People’s Republic of Desire,People’s Republic of,"Nov 30, 2018",Tripod Media,Documentary
The Lucky Man,The Lucky Man,"Dec 21, 2017",Indican Pictures,Action
When You Read This Letter (…,When You Read This L,"Sep 12, 2018",Rialto Pictures,Drama
Detour,Detour,"Nov 30, 1945",Janus Films,Drama
A Prayer Before Dawn,A Prayer Before Dawn,"Apr 13, 2018",A24,Action
Weed the People,Weed the People,"Oct 26, 2018",Abramorama Films,Documentary
The Last Movie Star,The Last Movie Star,"Mar 30, 2018",A24,Drama
Narcissister Organ Player,Narcissister Organ P,"Nov 7, 2018",Film Movement,Documentary
Ichi The Killer: Definitive…,Ichi The Killer: Def,"Nov 10, 2017",Well Go USA,Horror
The Escape,The Escape,"May 11, 2018",IFC Films,Drama
The Boy Downstairs,The Boy Downstairs,"Feb 16, 2018",FilmRise,Romantic Comedy
Our Blood is Wine,Our Blood is Wine,"Mar 9, 2018",Music Box Films,Documentary
Here and Now,Here and Now,"Nov 9, 2018",AMBI,Drama
Shed Skin Papa,Shed Skin Papa,"Mar 23, 2018",China Lion Film D…,Comedy
Novitiate,Novitiate,"Oct 27, 2017",Sony Pictures Cla…,Drama
Stavisky,Stavisky,"Dec 22, 1974",Rialto Pictures,Drama
Like Me,Like Me,"Jan 26, 2018",Kino Lorber,Drama
"Lou Andreas-Salomé, The Aud…","Lou Andreas-Salomé, ","Apr 20, 2018",Cinema Libre,Drama
American Socialist: The Lif…,American Socialist: ,"Mar 2, 2018",First Run Features,Documentary
My Art,My Art,"Jan 12, 2018",Film Movement,Comedy
Head Full of Honey,Head Full of Honey,"Nov 30, 2018",Warner Bros.,Drama
Tyrel,Tyrel,"Dec 5, 2018",Magnolia Pictures,Drama
The Most Unknown,The Most Unknown,"May 18, 2018",Abramorama Films,Documentary
Return of the Hero,Return of the Hero,"Aug 31, 2018",Distrib Films,Drama
Ex Libris: The New York Pub…,Ex Libris: The New Y,"Sep 15, 2017",Zipporah,Documentary
Minding the Gap,Minding the Gap,"Aug 17, 2018",Magnolia Pictures,Documentary
The Last Race,The Last Race,"Nov 16, 2018",Magnolia Pictures,Documentary
Victoria and Abdul,Victoria and Abdul,"Sep 22, 2017",Focus Features,Drama
Summer 03,Summer 03,"Sep 28, 2018",Blue Fox Entertai…,Comedy
This Is Our Land,This Is Our Land,"Apr 18, 2018",Distrib Films,Drama
Sicilian Ghost Story,Sicilian Ghost Story,"Nov 30, 2018",Strand Releasing,Drama
Rendezvous in July (1949) (…,Rendezvous in July (,"Aug 1, 2018",Rialto Pictures,Comedy
The Public Image is Rotten,The Public Image is ,"Sep 14, 2018",Abramorama Films,Documentary
Bullitt County,Bullitt County,"Oct 26, 2018",Self Distributed,Thriller/Suspense
The Assassin’s Code,The Assassin’s Code,"May 11, 2018",Gravitas Ventures,Thriller/Suspense
The Wedding Party 2: Destin…,The Wedding Party 2:,"Feb 14, 2018",IronFlix,Comedy
The Samuel Project,The Samuel Project,"Sep 28, 2018",in8 Releasing,Drama
Souvenir,Souvenir,"Mar 2, 2018",Strand Releasing,Drama
The Advocates,The Advocates,"Oct 19, 2018",Cinema Libre,Documentary
Heavy Trip,Heavy Trip,"Oct 5, 2018",Doppelganger Rele…,Comedy
River Runs Red,River Runs Red,"Nov 9, 2018",Cinedigm,Thriller/Suspense
Please Stand By,Please Stand By,"Jan 26, 2018",Magnolia Pictures,Drama
Mama Africa,Mama Africa,"Jan 19, 2018",ArtMattan Films,Documentary
Quai des Orfevres (1947) (R…,Quai des Orfevres (1,"Nov 1, 2002",Rialto Pictures,Drama
Kayak to Klemtu,Kayak to Klemtu,"May 25, 2018",,Adventure
The Quest of Alain Ducasse,The Quest of Alain D,"Jun 8, 2018",Magnolia Pictures,Documentary
Strangers on the Earth,Strangers on the Ear,"May 4, 2018",First Run Features,Documentary
El Mar La Mar,El Mar La Mar,"Feb 23, 2018",Cinema Guild,Documentary
Blood Feast,Blood Feast,"Apr 6, 2018",Hannover House,Horror
Un Traductor,Un Traductor,"Oct 19, 2018",Film Movement,Drama
November,November,"Feb 23, 2018",Oscilloscope Pict…,Drama
Summer of 67,Summer of 67,"Jun 29, 2018",Self Distributed,Drama
Furlough,Furlough,"Mar 16, 2018",,Comedy
Let Yourself Go,Let Yourself Go,"Mar 2, 2018",Menemsha Entertai…,Comedy
The Crime of Monsieur Lange,The Crime of Monsieu,"Nov 17, 2017",Rialto Pictures,Comedy
Kingsman: The Golden Circle,Kingsman: The Golden,"Sep 22, 2017",20th Century Fox,Action
Dark River,Dark River,"Jun 29, 2018",FilmRise,Drama
Legend of the Mountain (197…,Legend of the Mounta,"Feb 2, 2018",Kino Lorber,Thriller/Suspense
American Chaos,American Chaos,"Sep 14, 2018",Sony Pictures Cla…,Documentary
The Lodgers,The Lodgers,"Feb 23, 2018",Epic Pictures Group,Horror
Beauty and the Dogs,Beauty and the Dogs,"Mar 23, 2018",Oscilloscope Pict…,Drama
In Echo Park,In Echo Park,"Oct 12, 2018",Indican Pictures,Drama
This is Congo,This is Congo,"Jun 29, 2018",Abramorama Films,Documentary
In the Land of Pomegranates,In the Land of Pomeg,"Jan 5, 2018",First Run Features,Documentary
Painless,Painless,"Sep 21, 2018",Indican Pictures,Thriller/Suspense
Of Fathers and Sons,Of Fathers and Sons,"Nov 16, 2018",Kino Lorber,Documentary
Duck Butter,Duck Butter,"Apr 27, 2018",The Orchard,Romantic Comedy
On the Beach at Night Alone,On the Beach at Nigh,"Nov 17, 2017",Cinema Guild,Drama
Calling All Earthlings,Calling All Earthlin,"Jun 29, 2018",Carpe Stella,Documentary
A Whale of a Tale,A Whale of a Tale,"Aug 17, 2018",Fine Line,Documentary
School of Life,School of Life,"Sep 7, 2018",Distrib Films,Comedy
Spiral,Spiral,"Jun 22, 2018",Cohen Media Group,Documentary
The Nun,The Nun,"Jul 8, 1971",,Drama
The Quake,The Quake,"Dec 14, 2018",Magnolia Pictures,Thriller/Suspense
Lemonade,Lemonade,"Nov 23, 2018",,Drama
Bill Nye: Science Guy,Bill Nye: Science Gu,"Oct 27, 2017",PBS Distribution,Documentary
Dolores,Dolores,"Sep 1, 2017",PBS Distribution,Documentary
Shoah Four Sisters,Shoah Four Sisters,"Nov 14, 2018",Cohen Media Group,Documentary
Cuban Food Stories,Cuban Food Stories,"Aug 10, 2018",First Run Features,Documentary
Postcards From London,Postcards From Londo,"Nov 9, 2018",Strand Releasing,Drama
"Distant Voices, Still Lives…","Distant Voices, Stil","Aug 31, 2018",Arrow Releasing,Drama
Chavela,Chavela,"Oct 4, 2017",Music Box Films,Documentary
In Searching,In Searching,"Nov 9, 2018",Indican Pictures,Adventure
Intersection,Intersection,"Jun 15, 2018",Indican Pictures,Drama
The Texture of Falling,The Texture of Falli,"Jun 1, 2018",Self Distributed,Drama
Edward II,Edward II,"Mar 20, 1992",Film Movement,Drama
The Long Dumb Road,The Long Dumb Road,"Nov 9, 2018",Universal,Comedy
Kangaroo,Kangaroo,"Jan 19, 2018",Abramorama Films,Documentary
Kickboxer: Retaliation,Kickboxer: Retaliati,"Jan 26, 2018",Well Go USA,Action
Weightless,Weightless,"Nov 9, 2018",Paladin,Drama
Stella’s Last Weekend,Stella’s Last Weeken,"Oct 12, 2018",Paladin,Comedy
The Party’s Just Beginning,The Party’s Just Beg,"Dec 7, 2018",The Orchard,Drama
Brimstone & Glory,Brimstone & Glory,"Oct 27, 2017",Oscilloscope Pict…,Documentary
Frank and Ava,Frank and Ava,"Dec 7, 2018",Gravitas Ventures,Drama
The Citizen,The Citizen,"Jul 6, 2018",ArtMattan Films,Drama
Porto,Porto,"Nov 17, 2017",Kino Lorber,Drama
The Second Time Around,The Second Time Arou,"Dec 14, 2018",First Run Features,Romantic Comedy
Song of Granite,Song of Granite,"Nov 15, 2017",Oscilloscope Pict…,Drama
The Family,The Family,"Aug 3, 2018",Film Movement,Drama
Under the Wire,Under the Wire,"Nov 16, 2018",Abramorama Films,Documentary
Reinventing Marvin,Reinventing Marvin,"Mar 30, 2018",,Drama
The Cage Fighter,The Cage Fighter,"Feb 2, 2018",IFC Films,Documentary
Over the Limit,Over the Limit,"Oct 3, 2018",Film Movement,Documentary
The Ghosts of Johnson Woods,The Ghosts of Johnso,"Dec 2, 2016",Driving With Our …,Horror
Hot to Trot,Hot to Trot,"Aug 24, 2018",First Run Features,Documentary
