Movie,trunc,Release Date,Distributor,Genre
Minions: The Rise of Gru,Minions: The Rise of,"Jul 1, 2022",Universal,Adventure
Gremlins,Gremlins,"Jun 8, 1984",Warner Bros.,Comedy
The Hopeful,The Hopeful,"Apr 17, 2024",Fathom Events,Drama
How to Train Your Dragon,How to Train Your Dr,"Mar 26, 2010",Paramount Pictures,Adventure
National Anthem,National Anthem,"Jul 12, 2024",LD Entertainment,Drama
The Batman,The Batman,"Mar 4, 2022",Warner Bros.,Action
The Lost Boys,The Lost Boys,"Jul 31, 1987",Warner Bros.,Horror
Dr. Seuss’ The Grinch,Dr. Seuss’ The Grinc,"Nov 9, 2018",Universal,Adventure
The Promised Land,The Promised Land,"Feb 2, 2024",Magnolia Pictures,Drama
Escape,Escape,"Jul 5, 2024",Well Go USA,Action
The Carpenter,The Carpenter,"Nov 1, 2024",Purdie Distribution,Drama
The Sweet East,The Sweet East,"Dec 1, 2023",Utopia,Drama
The Room Next Door,The Room Next Door,"Dec 20, 2024",Sony Pictures Cla…,Drama
The Seed of the Sacred Fig,The Seed of the Sacr,"Nov 27, 2024",Neon,Drama
Nostalghia,Nostalghia,"May 31, 2013",Kino Lorber,Documentary
Hijack 1971,Hijack 1971,"Jul 5, 2024",Sony Pictures,Drama
Nickel Boys,Nickel Boys,"Dec 13, 2024",Amazon MGM Studios,Drama
Indigo Girls: It’s Only Lif…,Indigo Girls: It’s O,"Apr 10, 2024",Oscilloscope Pict…,Documentary
Noryang: Deadly Sea,Noryang: Deadly Sea,"Dec 22, 2023",Well Go USA,Action
Batman,Batman,"Jun 23, 1989",Warner Bros.,Action
The Old Oak,The Old Oak,"Apr 5, 2024",Zeitgeist,Drama
Animal,Animal,"Dec 1, 2023",Moksha Movies,Action
Just a Bit Outside: The Sto…,Just a Bit Outside: ,"Sep 13, 2024",Canonball Product…,Documentary
Asphalt City,Asphalt City,"Mar 29, 2024",Roadside Attractions,Thriller/Suspense
Ghost Cat Anzu,Ghost Cat Anzu,"Nov 15, 2024",GKIDS,Drama
September 5,September 5,"Dec 13, 2024",Paramount Pictures,Drama
Pandas,Pandas,"Apr 6, 2018",IMAX Films,Documentary
The People’s Joker,The People’s Joker,"Apr 5, 2024",Altered Innocence,Comedy
The Dark Knight,The Dark Knight,"Jul 18, 2008",Warner Bros.,Action
Trailer Park Boys Presents:…,Trailer Park Boys Pr,"Dec 6, 2024",Blue Fox Entertai…,Comedy
The Thing,The Thing,"Jun 25, 1982",Universal,Horror
The Lego Movie,The Lego Movie,"Feb 7, 2014",Warner Bros.,Adventure
Luther: Never Too Much,Luther: Never Too Mu,"Nov 1, 2024",Giant Pictures,Documentary
Aggro Dr1ft,Aggro Dr1ft,"Feb 9, 2024",EDGLRD,Action
TAYLOR SWIFT | THE ERAS TOUR,TAYLOR SWIFT | THE E,"Oct 13, 2023",AMC Theatres Dist…,Concert/Perfor…
Mars Express,Mars Express,"May 3, 2024",GKIDS,Thriller/Suspense
Beetle Juice,Beetle Juice,"Mar 30, 1988",Warner Bros.,Comedy
The Shift,The Shift,"Dec 1, 2023",Angel Studios,Thriller/Suspense
Purple Rain,Purple Rain,"Jul 27, 1984",Warner Bros.,Drama
I Did It My Way,I Did It My Way,"Jan 12, 2024",Well Go USA,Action
The Big Lebowski,The Big Lebowski,"Mar 6, 1998",Fathom Events,Comedy
Femme,Femme,"Mar 22, 2024",Utopia,Drama
Pride and Prejudice,Pride and Prejudice,"Nov 11, 2005",Focus Features,Drama
A Christmas Story,A Christmas Story,"Nov 18, 1983",Fathom Events,Comedy
Psycho,Psycho,"Mar 8, 1960",Fathom Events,Horror
Amelie,Amelie,"Nov 2, 2001",Sony Pictures,Romantic Comedy
Get Away,Get Away,"Dec 6, 2024",IFC Films,Horror
The Conversation,The Conversation,"Apr 7, 1974",Rialto Pictures,Thriller/Suspense
How to Have Sex,How to Have Sex,"Feb 2, 2024",MUBI,Drama
Le Samouraï (1972) (Re-Rele…,Le Samouraï (1972) (,"Feb 28, 1997",,Thriller/Suspense
Last Summer,Last Summer,"Jun 28, 2024",Janus Films,Drama
I Used to Be Funny,I Used to Be Funny,"Jun 7, 2024",Utopia,Comedy
Saltburn,Saltburn,"Nov 17, 2023",Amazon MGM Studios,Thriller/Suspense
Bocchi The Rock! Recap Part…,Bocchi The Rock! Rec,"Oct 4, 2024",Crunchyroll,
Coup!,Coup!,"Aug 2, 2024",Greenwich,Comedy
Remembering Gene Wilder,Remembering Gene Wil,"Mar 15, 2024",Kino Lorber,Documentary
The Monk and the Gun,The Monk and the Gun,"Feb 9, 2024",Roadside Attractions,Drama
No Way Up,No Way Up,"Feb 16, 2024",IFC Films,Adventure
A Cat’s Life,A Cat’s Life,"Mar 29, 2024",Blue Fox Entertai…,Adventure
The Iron Giant,The Iron Giant,"Aug 4, 1999",Warner Bros.,Adventure
Vertigo (1958) (Re-Release),Vertigo (1958) (Re-R,"Oct 4, 1996",Paramount Pictures,Thriller/Suspense
Christmas Eve in Miller’s P…,Christmas Eve in Mil,"Nov 8, 2024",IFC Films,Comedy
The Peasants,The Peasants,"Jan 26, 2024",Sony Pictures Cla…,Drama
Weak Layers,Weak Layers,"Jan 5, 2024",Greenwich,Comedy
The Good Half,The Good Half,"Jul 23, 2024",Utopia,Comedy
North by Northwest,North by Northwest,"Jan 1, 1959",Fathom Events,Thriller/Suspense
2001: A Space Odyssey,2001: A Space Odysse,"Apr 2, 1968",MGM,Adventure
Tokyo Cowboy,Tokyo Cowboy,"Aug 30, 2024",Purdie Distribution,Drama
Bird,Bird,"Nov 8, 2024",MUBI,Drama
"Oh, Canada","Oh, Canada","Dec 6, 2024",Kino Lorber,Drama
Run Lola Run,Run Lola Run,"Jun 18, 1999",Sony Pictures Cla…,Thriller/Suspense
Thanksgiving,Thanksgiving,"Nov 17, 2023",Sony Pictures,Horror
The Rocky Horror Picture Show,The Rocky Horror Pic,"Sep 26, 1975",Walt Disney,Musical
Soundtrack to a Coup d’Etat,Soundtrack to a Coup,"Nov 1, 2024",Kino Lorber,Documentary
The Land Before Time,The Land Before Time,"Nov 18, 1988",Universal,Adventure
The End,The End,"Dec 6, 2024",Neon,Musical
Raayan,Raayan,"Jul 26, 2024",,Action
Scott Pilgrim vs. The World,Scott Pilgrim vs. Th,"Aug 13, 2010",Universal,Comedy
Poolman,Poolman,"May 10, 2024",Vertical Entertai…,Comedy
Love Actually,Love Actually,"Nov 7, 2003",Universal,Romantic Comedy
Sometimes I Think About Dying,Sometimes I Think Ab,"Jan 26, 2024",Oscilloscope Pict…,Comedy
Shaun of the Dead,Shaun of the Dead,"Sep 24, 2004",Focus Features,Comedy
¡Casa Bonita Mi Amor!,¡Casa Bonita Mi Amor,"Sep 6, 2024",MTV Documentary F…,Documentary
Across the River and Into t…,Across the River and,"Aug 30, 2024",Level 33,Drama
Shrek 2,Shrek 2,"May 19, 2004",Universal,Adventure
Customs Frontline,Customs Frontline,"Jul 19, 2024",Well Go USA,Action
Eyes Wide Shut,Eyes Wide Shut,"Jul 16, 1999",Warner Bros.,Drama
About Dry Grasses,About Dry Grasses,"Feb 23, 2024",Janus Films,Drama
Dazed and Confused,Dazed and Confused,"Sep 24, 1993",Focus Features,Comedy
The Neverending Story,The Neverending Stor,"Jul 20, 1984",Fathom Events,Adventure
Sugarcane,Sugarcane,"Aug 9, 2024",National Geograph…,Documentary
War Game,War Game,"Aug 2, 2024",Submarine Deluxe,Thriller/Suspense
Inception,Inception,"Jul 16, 2010",Warner Bros.,Thriller/Suspense
Dial M for Murder (1954),Dial M for Murder (1,"May 29, 1954",Warner Bros.,Thriller/Suspense
God & Country: The Rise Of …,God & Country: The R,"Feb 16, 2024",Oscilloscope Pict…,Documentary
Monster,Monster,"Nov 22, 2023",Well Go USA,Thriller/Suspense
Army of Shadows,Army of Shadows,"Apr 28, 2006",Rialto Pictures,Drama
Stress Positions,Stress Positions,"Apr 19, 2024",Neon,Comedy
Los Frikis,Los Frikis,"Dec 20, 2024",Falling Forward F…,Drama
Casper,Casper,"May 26, 1995",Universal,Comedy
The Crime is Mine,The Crime is Mine,"Dec 25, 2023",Music Box Films,Drama
Carol Doda Topless at the C…,Carol Doda Topless a,"Mar 22, 2024",Picturehouse,Documentary
Dahomey,Dahomey,"Oct 25, 2024",MUBI,Documentary
Field of Dreams,Field of Dreams,"Apr 21, 1989",Universal,Drama
TÓTEM,TÓTEM,"Jan 26, 2024",Janus Films,Drama
Green Border,Green Border,"Jun 21, 2024",Kino Lorber,Drama
The Mask,The Mask,"Jul 29, 1994",New Line,Comedy
The Notebook,The Notebook,"Jun 25, 2004",New Line,Drama
Blade Runner,Blade Runner,"Jun 25, 1982",Warner Bros.,Thriller/Suspense
The Last Stop in Yuma County,The Last Stop in Yum,"May 10, 2024",Well Go USA,Thriller/Suspense
Four Daughters,Four Daughters,"Oct 27, 2023",Kino Lorber,Documentary
Deep Sea 3-D,Deep Sea 3-D,"Mar 3, 2006",Warner Bros.,Documentary
When Harry Met Sally…,When Harry Met Sally,"Jul 14, 1989",Columbia,Romantic Comedy
Dandelion,Dandelion,"Jul 12, 2024",IFC Films,Drama
In the Summers,In the Summers,"Sep 20, 2024",Music Box Films,Drama
Fitting In,Fitting In,"Feb 2, 2024",Blue Fox Entertai…,Comedy
Ryuichi Sakamoto | Opus,Ryuichi Sakamoto | O,"Mar 15, 2024",Janus Films,Documentary
The Sacrifice,The Sacrifice,"Nov 7, 2014",Orion Pictures,Drama
Selena,Selena,"Mar 21, 1997",Iconic Releasing,Drama
A Fragile Flower,A Fragile Flower,"Mar 29, 2024",Atlas Distribution,Drama
Mad Max: Fury Road,Mad Max: Fury Road,"May 15, 2015",Warner Bros.,Action
Red Rooms,Red Rooms,"Sep 6, 2024",Utopia,Thriller/Suspense
Poltergeist,Poltergeist,"Jun 4, 1982",Fathom Events,Horror
The Feeling That the Time f…,The Feeling That the,"Apr 26, 2024",Magnolia Pictures,Comedy
Born to be Wild 3D,Born to be Wild 3D,"Apr 8, 2011",Warner Bros.,Documentary
Practical Magic,Practical Magic,"Oct 16, 1998",Warner Bros.,Comedy
Ennio,Ennio,"Feb 9, 2024",Music Box Films,Documentary
Little Shop of Horrors,Little Shop of Horro,"Dec 19, 1986",Warner Bros.,Musical
The Shawshank Redemption,The Shawshank Redemp,"Sep 23, 1994",Fathom Events,Drama
Dream Scenario,Dream Scenario,"Nov 10, 2023",A24,Black Comedy
Willy Wonka & the Chocolate…,Willy Wonka & the Ch,"Jun 30, 1971",Paramount Pictures,Musical
Interview with the Vampire:…,Interview with the V,"Nov 11, 1994",Warner Bros.,Horror
DogMan,DogMan,"Mar 29, 2024",Briarcliff Entert…,Drama
Dumb & Dumber,Dumb & Dumber,"Dec 16, 1994",New Line,Comedy
Omar and Cedric: If This Ev…,Omar and Cedric: If ,"Nov 20, 2024",Oscilloscope Pict…,Documentary
Inside the Yellow Cocoon Shell,Inside the Yellow Co,"Jan 19, 2024",Kino Lorber,Drama
Crossing,Crossing,"Jul 19, 2024",MUBI,Drama
Do Not Expect Too Much From…,Do Not Expect Too Mu,"Mar 22, 2024",MUBI,Comedy
Hubble 3D,Hubble 3D,"Mar 19, 2010",Warner Bros.,Documentary
Day of the Fight,Day of the Fight,"Dec 6, 2024",Falling Forward F…,Drama
Deaner ‘89,Deaner ‘89,"Sep 6, 2024",Mongrel Media,Comedy
Classe Tous Risques,Classe Tous Risques,"Nov 18, 2005",Rialto Pictures,Thriller/Suspense
Close to You,Close to You,"Aug 16, 2024",Greenwich,Drama
Sirocco and the Kingdom of …,Sirocco and the King,"Aug 9, 2024",GKIDS,Adventure
How to Come Alive With Norm…,How to Come Alive Wi,"Jun 28, 2024",Kino Lorber,Documentary
High & Low — John Galliano,High & Low — John Ga,"Mar 8, 2024",MUBI,Documentary
Singin' in the Rain,Singin' in the Rain,"Apr 10, 1952",MGM,Musical
Radical,Radical,"Nov 3, 2023",Pantelion Films,Drama
Sebastian,Sebastian,"Aug 2, 2024",Kino Lorber,Drama
Taking Venice,Taking Venice,"May 17, 2024",Zeitgeist,Documentary
Batman: Mask of the Phantasm,Batman: Mask of the ,"Dec 25, 1993",Warner Bros.,Action
Bad Shabbos,Bad Shabbos,"Nov 29, 2024",Menemsha Entertai…,Comedy
Under the Sea 3D,Under the Sea 3D,"Feb 13, 2009",Warner Bros.,Documentary
The Count of Monte Cristo,The Count of Monte C,"Dec 20, 2024",Samuel Goldwyn Films,Drama
After Hours,After Hours,"Sep 13, 1985",Warner Bros.,Black Comedy
The Exorcist,The Exorcist,"Dec 26, 1973",Fathom Events,Horror
The Shade,The Shade,"Sep 20, 2024",Level 33,Thriller/Suspense
Harbin,Harbin,"Dec 25, 2024",Well Go USA,Action
Kizumonogatari: Koyomi Vamp,Kizumonogatari: Koyo,"Aug 28, 2024",Crunchyroll,Action
Shayda,Shayda,"Dec 1, 2023",Sony Pictures Cla…,Drama
The Umbrellas of Cherbourg,The Umbrellas of Che,"Feb 13, 2004",Janus Films,Multiple Genres
Alienoid: The Return to the…,Alienoid: The Return,"Jan 26, 2024",Well Go USA,Action
LiVE is SMiLE ALWAYS -Lander-,LiVE is SMiLE ALWAYS,"Aug 17, 2024",Crunchyroll,Concert/Perfor…
They Shot the Piano Player,They Shot the Piano ,"Nov 24, 2023",Sony Pictures Cla…,Drama
Force of Nature: The Dry 2,Force of Nature: The,"May 10, 2024",IFC Films,Thriller/Suspense
The Fugitive,The Fugitive,"Aug 6, 1993",Warner Bros.,Thriller/Suspense
Deer Camp '86,Deer Camp '86,"May 31, 2024",Panoramic Pictures,Comedy
The Cowboy & the Queen,The Cowboy & the Que,"Sep 6, 2024",Greenwich,Documentary
Batman Returns,Batman Returns,"Jun 18, 1992",Warner Bros.,Action
Bloody Axe Wound,Bloody Axe Wound,"Dec 27, 2024",IFC Films,Horror
Paddington 2,Paddington 2,"Jan 12, 2018",Warner Bros.,Adventure
A Clockwork Orange,A Clockwork Orange,"Dec 17, 1971",Warner Bros.,Drama
Menus-Plaisirs Les Troisgros,Menus-Plaisirs Les T,"Nov 22, 2023",Zipporah,Documentary
Music for Mushrooms,Music for Mushrooms,"Sep 13, 2024",Area 23a,Documentary
Batman Forever,Batman Forever,"Jun 16, 1995",Fathom Events,Action
Seeking Mavis Beacon,Seeking Mavis Beacon,"Aug 30, 2024",Neon,Documentary
The Outsiders,The Outsiders,"Mar 25, 1983",Warner Bros.,Drama
Flipside,Flipside,"May 31, 2024",Oscilloscope Pict…,Documentary
The Phantom of the Opera,The Phantom of the O,"Dec 22, 2004",Warner Bros.,Musical
The Beast Within,The Beast Within,"Jul 26, 2024",Well Go USA,Horror
Pacific Rim,Pacific Rim,"Jul 12, 2013",Warner Bros.,Action
Sabbath Queen,Sabbath Queen,"Nov 22, 2024",8 Above,Documentary
Daaaaaali!,Daaaaaali!,"May 24, 2024",Music Box Films,Comedy
The Animal Kingdom,The Animal Kingdom,"Mar 15, 2024",Magnet Releasing,Thriller/Suspense
Riddle of Fire,Riddle of Fire,"Mar 22, 2024",Yellow Veil Pictures,Adventure
The Settlers,The Settlers,"Jan 12, 2024",MUBI,Drama
Banel & Adama,Banel & Adama,"Jun 7, 2024",Kino Lorber,Drama
The Girl With the Needle,The Girl With the Ne,"Dec 6, 2024",MUBI,Drama
Union,Union,"Oct 18, 2024",Level Ground Prod…,Documentary
The Vourdalak,The Vourdalak,"Jun 28, 2024",Oscilloscope Pict…,Horror
Thabo and the Rhino Case,Thabo and the Rhino ,"May 3, 2024",Purdie Distribution,Adventure
Mountains,Mountains,"Aug 16, 2024",Music Box Films,Drama
The School of Magical Anima…,The School of Magica,"Jun 7, 2024",Blue Fox Entertai…,Adventure
Better Man,Better Man,"Dec 25, 2024",Paramount Pictures,Musical
Limbo,Limbo,"Mar 22, 2024",Music Box Films,Drama
Humane,Humane,"Apr 26, 2024",IFC Films,Thriller/Suspense
Time Masters,Time Masters,"Jul 20, 1984",Janus Films,Adventure
Nurse Unseen,Nurse Unseen,"Oct 4, 2024",,Documentary
The Oath,The Oath,"Dec 8, 2023",Freestyle Releasing,Action
Omni Loop,Omni Loop,"Sep 20, 2024",Magnolia Pictures,Drama
Panda Plan,Panda Plan,"Oct 18, 2024",Well Go USA,Comedy
Crumb Catcher,Crumb Catcher,"Jul 19, 2024",Music Box Films,Thriller/Suspense
Leap of Faith,Leap of Faith,"Oct 4, 2024",Picturehouse,Documentary
The Stolen Valley,The Stolen Valley,"Feb 23, 2024",Blue Fox Entertai…,Western
Household Saints,Household Saints,"Sep 15, 1993",Kino Lorber,Drama
Popular Theory,Popular Theory,"Feb 9, 2024",Blue Fox Entertai…,Comedy
Dark Feathers: Dance Of The…,Dark Feathers: Dance,"Aug 2, 2024",Hannover House,Thriller/Suspense
The Line,The Line,"Oct 18, 2024",Utopia,Thriller/Suspense
Little Girl Blue,Little Girl Blue,"Nov 1, 2024",Indican Pictures,Documentary
The Absence of Eden,The Absence of Eden,"Apr 12, 2024",Roadside Attractions,Drama
Ernest Cole: Lost and Found,Ernest Cole: Lost an,"Nov 22, 2024",Magnolia Pictures,Documentary
The Wasp,The Wasp,"Aug 30, 2024",Shout! Factory,Thriller/Suspense
The Concierge,The Concierge,"Sep 11, 2024",Crunchyroll,Adventure
From Embers,From Embers,"Oct 25, 2024",Indican Pictures,Thriller/Suspense
Daytime Revolution,Daytime Revolution,"Oct 9, 2024",Kino Lorber,Documentary
Red Right Hand,Red Right Hand,"Feb 23, 2024",Magnolia Pictures,Action
Basquiat,Basquiat,"Aug 9, 1996",Janus Films,Drama
Cora Bora,Cora Bora,"Jun 14, 2024",Brainstorm Media,Comedy
Fighting Spirit: A Combat C…,Fighting Spirit: A C,"Nov 8, 2024",,Documentary
Shoeshine,Shoeshine,"Jun 14, 2024",Janus Films,Drama
Sleep,Sleep,"Sep 27, 2024",Magnet Releasing,Thriller/Suspense
Trapezium,Trapezium,"Sep 18, 2024",Crunchyroll,Musical
Bushman,Bushman,"Feb 2, 2024",Kino Lorber,Drama
Caligula,Caligula,"Sep 17, 1999",Drafthouse Films,Drama
To the Arctic 3D,To the Arctic 3D,"Apr 20, 2012",Warner Bros.,Documentary
Once Again (For The Very Fi…,Once Again (For The ,"Oct 18, 2024",Indican Pictures,Drama
Make Me Famous,Make Me Famous,"Jun 22, 2023",Red Splat Product…,Documentary
The World According to Alle…,The World According ,"Nov 15, 2024",Magnolia Pictures,Documentary
Killer Raccoons 2: Dark Chr…,Killer Raccoons 2: D,"Jul 31, 2020",Indican Pictures,Comedy
Gasoline Rainbow,Gasoline Rainbow,"May 10, 2024",MUBI,Adventure
Let’s Get Lost,Let’s Get Lost,"Apr 21, 1989",Kino Lorber,Documentary
"Mother, Couch","Mother, Couch","Jul 5, 2024",Film Movement,Comedy
Inheritance to Love,Inheritance to Love,"Feb 9, 2024",Purdie Distribution,Romantic Comedy
"Food, Inc. 2","Food, Inc. 2","Apr 9, 2024",Magnolia Pictures,Documentary
Uproar,Uproar,"Mar 15, 2024",Blue Fox Entertai…,Drama
The Heart Stays,The Heart Stays,"Mar 22, 2024",Indican Pictures,Drama
Handling the Undead,Handling the Undead,"May 31, 2024",Neon,Drama
Return to Reason: Four Film…,Return to Reason: Fo,"May 15, 2024",Janus Films,Multiple Genres
Pasang: In The Shadow of Ev…,Pasang: In The Shado,"Jan 19, 2024",A Slice of Pie Pr…,Documentary
Porcelain War,Porcelain War,"Nov 22, 2024",Picturehouse,Documentary
The Small Back Room,The Small Back Room,"Jun 28, 2024",Rialto Pictures,Thriller/Suspense
Dance First,Dance First,"Aug 9, 2024",Magnolia Pictures,Drama
Naked Acts,Naked Acts,"Jun 14, 2024",Kino Lorber,Comedy
Lost Soulz,Lost Soulz,"May 3, 2024",Kino Lorber,Educational
Unit 262,Unit 262,"Dec 8, 2023",Indican Pictures,Action
Free Time,Free Time,"Mar 22, 2024",Cartilage Films,Comedy
Inshallah a Boy,Inshallah a Boy,"Jan 12, 2024",Greenwich,Drama
Black Box Diaries,Black Box Diaries,"Oct 25, 2024",MTV Documentary F…,Documentary
The Nature of Love,The Nature of Love,"Jul 5, 2024",Music Box Films,Romantic Comedy
The Featherweight,The Featherweight,"Sep 20, 2024",Tuckman Media,Drama
Chicken For Linda!,Chicken For Linda!,"Apr 5, 2024",GKIDS,Drama
The Wages of Fear,The Wages of Fear,"Feb 16, 1955",Janus Films,Adventure
The Marvels,The Marvels,"Nov 10, 2023",Walt Disney,Adventure
Kensuke’s Kingdom,Kensuke’s Kingdom,"Oct 18, 2024",Blue Fox Entertai…,Adventure
The Burmese Harp,The Burmese Harp,"Oct 18, 2024",Janus Films,Drama
Altered Reality,Altered Reality,"Feb 16, 2024",K Street Pictures,Thriller/Suspense
The Pianist,The Pianist,"Dec 27, 2002",Rialto Pictures,Drama
Carville: Winning is Everyt…,Carville: Winning is,"Sep 27, 2024",Greenwich,Documentary
Glitter & Doom,Glitter & Doom,"Mar 8, 2024",Music Box Films,Musical
The Black Sea,The Black Sea,"Nov 22, 2024",Metrograph Pictures,Comedy
On The Adamant,On The Adamant,"Mar 15, 2024",Kino Lorber,Documentary
Hounds,Hounds,"Dec 6, 2024",Indican Pictures,Drama
Happy Clothes: A Film About…,Happy Clothes: A Fil,"Sep 20, 2024",Greenwich,Documentary
The Gutter,The Gutter,"Nov 1, 2024",Magnolia Pictures,Comedy
The Cruise,The Cruise,"Oct 23, 1998",Oscilloscope Pict…,Documentary
Golden Years,Golden Years,"Feb 23, 2024",Music Box Films,Comedy
Il grido,Il grido,"Oct 22, 1962",Janus Films,Drama
The Lavender Hill Mob,The Lavender Hill Mo,"Oct 15, 1951",Rialto Pictures,Comedy
Smoke Sauna Sisterhood,Smoke Sauna Sisterho,"Nov 24, 2023",Greenwich,Documentary
Silent Night,Silent Night,"Dec 1, 2023",Lionsgate,Action
The Invisible Fight,The Invisible Fight,"Feb 23, 2024",Kino Lorber,Comedy
American Star,American Star,"Jan 26, 2024",IFC Films,Thriller/Suspense
Lost Angel: The Genius of J…,Lost Angel: The Geni,"Apr 12, 2024",Greenwich,Documentary
Catching Fire: The Story of…,Catching Fire: The S,"May 3, 2024",Magnolia Pictures,Documentary
Lake George,Lake George,"Dec 6, 2024",Magnolia Pictures,Thriller/Suspense
Solo,Solo,"May 24, 2024",Music Box Films,Drama
Zurawski vs. Texas,Zurawski vs. Texas,"Oct 25, 2024",Hiddenlight Produ…,Documentary
Common Ground,Common Ground,"Sep 29, 2023",Area 23a,Documentary
Touch the Water,Touch the Water,"Nov 3, 2023",Holt Hamilton Dis…,Drama
The Grab,The Grab,"Jun 14, 2024",Magnolia Pictures,Documentary
Heavier Trip,Heavier Trip,"Nov 29, 2024",Music Box Films,Comedy
Karaoke,Karaoke,"Mar 29, 2024",Greenwich,Comedy
The Windigo,The Windigo,"Mar 29, 2024",Indican Pictures,Horror
Disco Boy,Disco Boy,"Feb 2, 2024",Big World Pictures,Drama
Know Your Place,Know Your Place,"May 31, 2024",Tycor Internation…,Drama
Isle of Hope,Isle of Hope,"Feb 23, 2024",Aventura Entertai…,Drama
Lousy Carter,Lousy Carter,"Mar 29, 2024",Magnolia Pictures,Comedy
The Stranger and the Fog,The Stranger and the,"Aug 30, 2024",Janus Films,Drama
Amelia’s Children,Amelia’s Children,"Mar 1, 2024",Magnet Releasing,Horror
Food and Country,Food and Country,"Oct 2, 2024",Greenwich,Documentary
Omen,Omen,"Apr 12, 2024",Utopia,Drama
Skin Deep,Skin Deep,"Feb 2, 2024",Kino Lorber,Drama
The Falling Star,The Falling Star,"Aug 30, 2024",Kino Lorber,Thriller/Suspense
Drift,Drift,"Feb 9, 2024",Utopia,Drama
Great Absence,Great Absence,"Jul 19, 2024",Picturehouse,Drama
Scream Therapy,Scream Therapy,"Jul 19, 2024",Indican Pictures,Comedy
Eileen,Eileen,"Dec 1, 2023",Neon,Drama
Out Come the Wolves,Out Come the Wolves,"Aug 30, 2024",IFC Films,Thriller/Suspense
Starring Jerry as Himself,Starring Jerry as Hi,"Nov 6, 2024",Greenwich,Documentary
Pastor’s Kid,Pastor’s Kid,"Mar 15, 2024",Atlas Distribution,Drama
Little Bites,Little Bites,"Oct 4, 2024",RLJ Entertainment,Horror
Separated,Separated,"Oct 4, 2024",Submarine Deluxe,Documentary
Immediate Family,Immediate Family,"Dec 15, 2023",Magnolia Pictures,Documentary
Chestnut,Chestnut,"Jun 21, 2024",Utopia,Drama
Mayhem!,Mayhem!,"Jan 5, 2024",IFC Films,Action
Vermiglio,Vermiglio,"Dec 25, 2024",Janus Films,Drama
A Little Family Drama,A Little Family Dram,"Oct 11, 2024",Emblematic Pictures,Comedy
Mind Body & Soul,Mind Body & Soul,"Mar 29, 2024",Indican Pictures,Comedy
Things Will Be Different,Things Will Be Diffe,"Oct 4, 2024",Magnet Releasing,Thriller/Suspense
Mad About the Boy — The Noë…,Mad About the Boy — ,"Oct 9, 2024",Greenwich,Documentary
Peeping Tom,Peeping Tom,"Feb 5, 1999",Rialto Pictures,Thriller/Suspense
Santosh,Santosh,"Dec 27, 2024",Metrograph Pictures,Thriller/Suspense
Petrol,Petrol,"Aug 30, 2024",Indican Pictures,Thriller/Suspense
Summer Solstice,Summer Solstice,"Jun 14, 2024",Cartilage Films,Comedy
What You Wish For,What You Wish For,"May 31, 2024",Magnet Releasing,Thriller/Suspense
Coup de Torchon (Clean Slate),Coup de Torchon (Cle,"Dec 20, 1982",Rialto Pictures,Drama
2073,2073,"Dec 27, 2024",Neon,Documentary
The Convert,The Convert,"Jul 12, 2024",Magnet Releasing,Action
Longing,Longing,"Jun 7, 2024",Mongrel Media,Comedy
Valleyheart,Valleyheart,"Jul 19, 2024",Indican Pictures,Thriller/Suspense
Killer Unicorn,Killer Unicorn,"Jun 11, 2019",Indican Pictures,Horror
The Seeding,The Seeding,"Jan 26, 2024",Magnet Releasing,Horror
Nathan-ism,Nathan-ism,"Nov 15, 2024",Outsider,Documentary
The Paragon,The Paragon,"Sep 6, 2024",Music Box Films,Comedy
Godard Cinema,Godard Cinema,"Dec 15, 2023",Kino Lorber,Documentary
Universal Language,Universal Language,"Sep 20, 2024",Oscilloscope Pict…,Drama
My Dearest Fu Bao,My Dearest Fu Bao,"Sep 20, 2024",Well Go USA,Documentary
You Are Not Me,You Are Not Me,"Dec 6, 2024",Music Box Films,Thriller/Suspense
Just the Two of Us,Just the Two of Us,"Jun 14, 2024",Music Box Films,Thriller/Suspense
June Zero,June Zero,"Jun 28, 2024",Cohen Media Group,Drama
Break the Mold: The Zach Ba…,Break the Mold: The ,"Jun 23, 2023",Holt Hamilton Dis…,Documentary
La Syndicaliste,La Syndicaliste,"Dec 1, 2023",Kino Lorber,Thriller/Suspense
When Men Were Men,When Men Were Men,"Nov 4, 2022",Indican Pictures,Drama
The Last Breath,The Last Breath,"Jul 26, 2024",RLJ Entertainment,Thriller/Suspense
The Arctic Convoy,The Arctic Convoy,"Jul 26, 2024",Magnolia Pictures,Drama
Other People’s Children,Other People’s Child,"Apr 21, 2023",Music Box Films,Drama
The Disappearance of Shere …,The Disappearance of,"Nov 17, 2023",IFC Films,Documentary
The Universal Theory,The Universal Theory,"Sep 27, 2024",Oscilloscope Pict…,Thriller/Suspense
The Unknown Country,The Unknown Country,"Jul 28, 2023",Music Box Films,Drama
Bring Him to Me,Bring Him to Me,"Feb 23, 2024",Samuel Goldwyn Films,Thriller/Suspense
The Incredible 25th Year of…,The Incredible 25th ,"Feb 12, 2021",Indican Pictures,Comedy
Fremont,Fremont,"Aug 25, 2023",Music Box Films,Documentary
"My Sailor, My Love","My Sailor, My Love","Sep 22, 2023",Music Box Films,Drama
Aberdeen,Aberdeen,"Dec 13, 2024",Mongrel Media,Drama
