link,Production Budget,MPAA Rating,Running Time,Genre,Production Method,Creative Type,Production/Financing Companies,Production Countries,Languages,Release Date,Franchise
https://www.the-numbers.com/movie/My-Life-in-Ruins#tab=summary,"$17,000,000",PG-13for sexual content,95 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Fox Searchlight Pictures,26 Films,Kanzaman Prods",United States,English,"June 05, 2009",
https://www.the-numbers.com/movie/Nanjing-Nanjing#tab=summary,"$12,000,000","RFor wartime violence and atrocities including sexual assault, and for some sexuality and brief nudity",135 minutes,Drama,Live Action,Dramatization,,China,"Mandarin,Japanese,English,German","May 11, 2011",
https://www.the-numbers.com/movie/McDull-Kung-Fu-Kindergarten-(China)#tab=summary,,,81 minutes,Adventure,Digital Animation,Kids Fiction,,"Hong Kong,Japan","Mandarin,Cantonese","July 24, 2009",
https://www.the-numbers.com/movie/Tooth-Fairy#tab=summary,"$48,000,000","PGFor mild language, some rude humor and sports action",101 minutes,Adventure,Live Action,Fantasy,"20th Century Fox,Walden Media,Mayhem Pictures,Blumhouse",United States,English,"January 22, 2010",
https://www.the-numbers.com/movie/Last-Exorcism-The#tab=summary,"$1,800,000","PG-13For disturbing violent content and terror, some sexual references and thematic material.(Rating bulletin 2126, 6/22/2010)",100 minutes,Horror,Live Action,Contemporary Fiction,"Strike Entertainment,StudioCanal",United States,"English,English","August 27, 2010",The Last Exorcism
https://www.the-numbers.com/movie/Crazies-The-(2010)#tab=summary,"$19,000,000",Rfor bloody violence and language,101 minutes,Horror,Live Action,Contemporary Fiction,Participant Media,United States,English,"February 26, 2010",
https://www.the-numbers.com/movie/Scott-Pilgrim-vs-The-World#tab=summary,"$85,000,000","PG-13for stylized violence, sexual content, language and drug references(Rating bulletin 2117, 4/21/2010)",112 minutes,Comedy,Live Action,Contemporary Fiction,"Big Talk Pictures,Universal Pictures,Marc Platt Productions,Closed on Mondays,Dentsu Inc.","United States,United Kingdom,Canada,Japan",English,"August 12, 2010",
https://www.the-numbers.com/movie/Made-in-Dagenham#tab=summary,"$8,000,000","Rfor language and brief sexuality.(Rating bulletin 2136, 9/1/2010)",113 minutes,Drama,Live Action,Dramatization,"Lipsync Productions,BMS Finance,UKFC,Audley Films,BBC Films,Number 9 Films",United Kingdom,English,"November 19, 2010",
https://www.the-numbers.com/movie/Scream-4#tab=summary,"$40,000,000","Rfor strong bloody violence, language and some teen drinking.(Rating bulletin 2161, 3/2/2011)",110 minutes,Horror,Live Action,Contemporary Fiction,"Corvus Corax Productions,Dimension Films,Outerbanks Entertainment",United States,English,"April 15, 2011",Scream
https://www.the-numbers.com/movie/Darkest-Hour-The#tab=summary,"$34,800,000","PG-13for sci-fi action violence and some language.(Rating bulletin 2169, 4/27/2011)",89 minutes,Action,Live Action,Science Fiction,"Regency Enterprises,Summit Entertainment,New Regency,Bazelevs Company,Jacobson Company","United States,Russian Federation","English,Russian","December 25, 2011",
https://www.the-numbers.com/movie/piel-que-habito-La#tab=summary,"$11,000,000","Rfor disturbing violent content including sexual assault, strong sexuality, graphic nudity, drug use and language.(Rating bulletin 2183, 8/3/2011)",117 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,El Deseo,Spain,Spanish,"October 14, 2011",
https://www.the-numbers.com/movie/Carnage#tab=summary,"$25,000,000","Rfor language.(Rating bulletin 2191, 9/28/2011)",79 minutes,Black Comedy,Live Action,Contemporary Fiction,"Said Ben Said,SBS Productions,Constantin Film,SPI Film Studio,Versatil Cinema,Zanagar Films,France 2 Cinema,Canal Plus,Cinecinema,France Television,Centropolis Entertainment,Polish Film Institute,ARD/Degeto,Filmfermsehfonds Bayem,Wild Bunch","France,Germany,Poland,Spain",English,"December 16, 2011",
https://www.the-numbers.com/movie/Beastly#tab=summary,"$17,000,000","PG-13for language including some crude comments, drug references and brief violence(Rating bulletin 2107, 2/10/2010)PG-13for language including crude comments, brief violence and some thematic material.(Rating bulletin 2156, 1/26/2011)",86 minutes,Drama,Live Action,Fantasy,Storefront Pictures,United States,English,"March 04, 2011",
https://www.the-numbers.com/movie/Hoodwinked-2-Hood-vs-Evil#tab=summary,"$30,000,000","PGFor some mild rude humor, language and action(Rating bulletin 2168, 4/20/2011)",86 minutes,Adventure,Digital Animation,Kids Fiction,Kanbar Entertainment,United States,English,"April 29, 2011",Hoodwinked
https://www.the-numbers.com/movie/Rise-of-the-Guardians#tab=summary,"$145,000,000","PGfor thematic elements and some mildly scary action.(Rating bulletin 2241, 9/19/2012)",97 minutes,Adventure,Digital Animation,Kids Fiction,"DreamWorks Animation,Christina Steinberg",United States,English,"November 20, 2012",
https://www.the-numbers.com/movie/Cloud-Atlas#tab=summary,"$102,000,000","Rfor violence, language, sexuality/nudity and some drug use.(Rating bulletin 2226, 6/6/2012)",172 minutes,Drama,Live Action,Multiple Creative Types,"Warner Bros.,Cloud Atlas X-Filme Creative Pool Anarchos,A Company,ARD/Degeto",Germany,English,"October 26, 2012",
https://www.the-numbers.com/movie/Sap-ji-sang-ciu#tab=summary,,,,Action,Live Action,Contemporary Fiction,,"Hong Kong,China","Mandarin,English","December 20, 2012",
https://www.the-numbers.com/movie/Watch-The#tab=summary,"$55,000,000","Rfor some strong sexual content including references, pervasive language and violent images.(Rating bulletin 2227, 6/13/2012)",87 minutes,Comedy,Live Action,Contemporary Fiction,"20th Century Fox,Dune Entertainment,21 Laps Entertainment,Ingenious Media",United States,English,"July 27, 2012",
https://www.the-numbers.com/movie/Tyler-Perrys-Madeas-Witness-Protection#tab=summary,"$20,000,000","PG-13for some crude sexual remarks and brief drug references.(Rating bulletin 2222, 5/9/2012)",114 minutes,Comedy,Live Action,Contemporary Fiction,"Lionsgate,TPS Company",United States,English,"June 29, 2012",Madea Cinematic Universe
https://www.the-numbers.com/movie/Five-Year-Engagement-The-(2011)#tab=summary,"$30,000,000","Rfor sexual content, and language throughout.(Rating bulletin 2210, 2/15/2012)",124 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Universal Pictures,Relativity Media,Apatow/Stoller Global Solutions",United States,English,"April 27, 2012",
https://www.the-numbers.com/movie/End-of-Watch#tab=summary,"$15,000,000","Rfor strong violence, some disturbing images, pervasive language including sexual references, and some drug use.(Rating bulletin 2234, 8/1/2012)",109 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Open Road Films,Exclusive Media Group,EFF-Hedge Fund Films,Le Grisbi,Crave Films",United States,"English,Spanish","September 20, 2012",
https://www.the-numbers.com/movie/Evangelion-Shin-Gekijoban-Kyu-(2012-Japan)#tab=summary,,Not Rated,96 minutes,Adventure,Digital Animation,Contemporary Fiction,Khara Corp,"Japan,United States",Japanese,"November 17, 2012",Evangelion
https://www.the-numbers.com/movie/Quartet#tab=summary,"$11,000,000","PG-13for brief strong language and suggestive humor.(Rating bulletin 2250, 11/21/2012)",99 minutes,Comedy,Live Action,Contemporary Fiction,"BBC Films,DCM Productions,Headline Pictures,Finola Dwyer Productions,Decca,HanWay Films",United Kingdom,English,"December 26, 2012",
https://www.the-numbers.com/movie/Chimpanzee#tab=summary,,"G(Rating bulletin 2212, 2/29/2012)",78 minutes,Documentary,Live Action,Factual,Disney Nature,United States,English,"April 20, 2012",
https://www.the-numbers.com/movie/Sammys-avonturen-2-(2012-Belgium)#tab=summary,,,92 minutes,Adventure,Digital Animation,Kids Fiction,,Belgium,English,"August 15, 2012",A Turtle\'s Tale
https://www.the-numbers.com/movie/Zambezia-(2012-South-Africa)#tab=summary,"$20,000,000","G(Rating bulletin 2244, 10/10/2012)",83 minutes,Adventure,Digital Animation,Kids Fiction,,South Africa,English,"August 23, 2012",
https://www.the-numbers.com/movie/Ta-Weo-(2012-South-Korea)#tab=summary,,Not Rated,121 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,,Republic of Korea,Korean,"December 25, 2012",
https://www.the-numbers.com/movie/Rowdy-Rathore-(2012-India)#tab=summary,,Not Rated,143 minutes,Comedy,Live Action,Contemporary Fiction,,India,Hindi,"May 31, 2012",
https://www.the-numbers.com/movie/Bait-(2012-Australia)#tab=summary,,"Rfor bloody violence, some grisly images and language.(Rating bulletin 2229, 6/27/2012)",91 minutes,Horror,Live Action,Contemporary Fiction,"Screen Australia,Media Development Authority of Singapore,Darclight,Blackmagic Design,Pictures in Paradise,Story Bridge Films,Screen Queensland,Yunnan Film Group,Enlight Pictures","Australia,Singapore",English,"September 09, 2012",
https://www.the-numbers.com/movie/Joyful-Noise#tab=summary,"$27,500,000","PG-13for some language including a sexual reference.(Rating bulletin 2193, 10/12/2011)",118 minutes,Musical,Live Action,Contemporary Fiction,"Alcon Entertainment,Farrell Paura Productions,O.N.C. Entertainment",United States,English,"January 13, 2012",
https://www.the-numbers.com/movie/Wu-Xia#tab=summary,,Rviolence.,116 minutes,Action,Live Action,Historical Fiction,"Steller Mega Films,We Pictures,Dingsheng Cultural Industry Investment Co.,JSBC Eudemonia Blue Ocean TV & Movie Group,Yunnan Film Group","Hong Kong,China",Mandarin,"November 30, 2012",
https://www.the-numbers.com/movie/Baramgwa-hamjje-sarajida#tab=summary,,,121 minutes,Action,Live Action,Historical Fiction,,Republic of Korea,Korean,"August 09, 2012",
https://www.the-numbers.com/movie/Beasts-of-the-Southern-Wild#tab=summary,"$1,800,000","PG-13for thematic material including child imperilment, some disturbing images, language and brief sensuality.(Rating bulletin 2213, 3/7/2012)",93 minutes,Drama,Live Action,Fantasy,"Fox Searchlight Pictures,Cinereach Films,Court 13,Journeyman Pictures",United States,English,"June 27, 2012",
https://www.the-numbers.com/movie/Man-with-the-Iron-Fists-The#tab=summary,"$15,000,000","Rfor bloody violence, strong sexuality, language and brief drug use.(Rating bulletin 2213, 3/7/2012)",95 minutes,Action,Live Action,Contemporary Fiction,"Universal Pictures,Strike Entertainment,Arcade Pictures",United States,English,"November 02, 2012",The Man With The Iron Fists
https://www.the-numbers.com/movie/Kon-Tiki#tab=summary,,"PG-13for a disturbing violent sequence.(Rating bulletin 2262, 3/6/2013)",118 minutes,Drama,Live Action,Dramatization,"Nordisk Film,Recorded Picture Company,Aircontactgruppen,DCM Productions,Solbakken,Roenbergfilm,Motion Blur,Henrik Bergesen",Norway,"Norwegian,English,French","August 24, 2012",
https://www.the-numbers.com/movie/Hodejegerne#tab=summary,"$5,250,000","Rfor bloody violence including some grisly images, strong sexual content and nudity.(Rating bulletin 2203, 12/21/2011)",100 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Yellow Bird,Friland Film,Nordisk Film,Degeto Film","Norway,Germany","Norwegian,English,Russian,Danish","March 08, 2012",
https://www.the-numbers.com/movie/Sadako-3D#tab=summary,,,97 minutes,Horror,Live Action,Fantasy,,Japan,Japanese,"May 12, 2012",
https://www.the-numbers.com/movie/kongelig-affaere-En#tab=summary,,"Rfor sexual content and some violent images.(Rating bulletin 2233, 7/25/2012)",137 minutes,Drama,Live Action,Historical Fiction,Zentropa Entertainments,"Denmark,Czech Republic,Sweden,Germany","Danish,English","November 09, 2012",
https://www.the-numbers.com/movie/Rebound-The#tab=summary,,"Rfor language, some sexual content and brief drug use",95 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"The Film Department,Process Films",United States,English,,
https://www.the-numbers.com/movie/OMG-Oh-My-God#tab=summary,,,150 minutes,Comedy,Live Action,Contemporary Fiction,"Viacom 18,S. Spice Studios,Grazing Goat Pictures",India,Hindi,"September 28, 2012",OMG
https://www.the-numbers.com/movie/Hit-and-Run-(2012)#tab=summary,"$22,000,000","Rfor pervasive language including sexual references, graphic nudity, some violence and drug content.(Rating bulletin 2227, 6/13/2012)",95 minutes,Comedy,Live Action,Contemporary Fiction,"Open Road Films,Exclusive Media Group,Panay Films,Primate,Kim and Jim Productions",United States,English,"August 22, 2012",
https://www.the-numbers.com/movie/Silent-House#tab=summary,"$2,000,000","Rfor disturbing violent content and terror.(Rating bulletin 2199, 11/23/2011)",86 minutes,Horror,Live Action,Contemporary Fiction,"LD Entertainment,Open Road Films,Elle Driver,Silverwood Films,Eye for an Eye Filmworks,Tazora Films",United States,English,"March 09, 2012",
https://www.the-numbers.com/movie/Reign-of-Assassins#tab=summary,"$14,000,000","Rfor violence.(Rating bulletin 2217, 4/4/2012)",117 minutes,Action,Live Action,Historical Fiction,,"China,Hong Kong,Taiwan, Province of China",Mandarin,"August 03, 2012",
https://www.the-numbers.com/movie/Great-Gatsby-The-(2011)#tab=summary,"$190,000,000","PG-13for some violent images, sexual content, smoking, partying and brief language.(Rating bulletin 2268, 4/17/2013)",141 minutes,Drama,Live Action,Historical Fiction,"Warner Bros.,Village Roadshow Productions,A&E Indiefilms,Bazmark,Red Wagon Entertainment",United States,English,"May 10, 2013",
https://www.the-numbers.com/movie/Elysium#tab=summary,"$120,000,000","Rfor strong bloody violence
and language throughout.(Rating bulletin 2283, 7/31/2013)",109 minutes,Action,Live Action,Science Fiction,"Tri-Star Pictures,Media Rights Capital,QED International,Alphacore,Kinberg Genre",United States,English,"August 09, 2013",
https://www.the-numbers.com/movie/Walking-with-Dinosaurs#tab=summary,"$80,000,000","PGfor creature action and peril, and mild rude humor.(Rating bulletin 2299, 11/20/2013)",87 minutes,Adventure,Animation/Live Action,Kids Fiction,"BBC Earth Films,Evergreen Studios,IM Global","United Kingdom,United States,New Zealand,Australia",English,"December 20, 2013",
https://www.the-numbers.com/movie/Warm-Bodies#tab=summary,"$30,000,000","PG-13for zombie violence and some language.(Rating bulletin 2246, 10/24/2012)",97 minutes,Romantic Comedy,Live Action,Science Fiction,"Make Movies,Mandeville Films,Summit Entertainment",United States,English,"January 31, 2013",
https://www.the-numbers.com/movie/Prisoners#tab=summary,"$46,000,000","Rfor disturbing violent content including torture, and language throughout.(Rating bulletin 2286, 8/21/2013)",153 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Alcon Entertainment,8:38 Productions,Madhouse Entertainment",United States,English,"September 19, 2013",
https://www.the-numbers.com/movie/Last-Vegas-(2013)#tab=summary,"$28,000,000","PG-13for sexual content and language.(Rating bulletin 2284, 8/7/2013)",104 minutes,Comedy,Live Action,Contemporary Fiction,"CBS Films,Good Universe,Laurence Mark",United States,English,"October 31, 2013",
https://www.the-numbers.com/movie/Free-Birds#tab=summary,"$55,000,000","PGfor some action/peril and rude humor.(Rating bulletin 2289, 9/11/2013)",91 minutes,Adventure,Digital Animation,Kids Fiction,"Reel FX,Relativity Media,Reel FX Animation Studios",United States,English,"October 31, 2013",
https://www.the-numbers.com/movie/Gangster-Squad-The#tab=summary,"$60,000,000","Rfor strong violence and language.(Rating bulletin 2242, 9/26/2012)",110 minutes,Action,Live Action,Dramatization,"Warner Bros.,Village Roadshow Productions,Lin Pictures,Kevin McCormick",United States,English,"January 09, 2013",
https://www.the-numbers.com/movie/Rush-(2013)#tab=summary,"$38,000,000","Rfor sexual content, nudity, language, some disturbing images and brief drug use.(Rating bulletin 2263, 3/13/2013)",123 minutes,Drama,Live Action,Dramatization,"Universal Pictures,Cross Creek Pictures,Exclusive Media Group,Imagine Entertainment,Revolution Studios,Working Title Films","United States,United Kingdom","English,German,Italian","September 13, 2013",
https://www.the-numbers.com/movie/Scary-Movie-5#tab=summary,"$20,000,000","PG-13for crude and sexual content throughout, language, some drug material, partial nudity, comic violence and gore.(Rating bulletin 2265, 3/27/2013)",86 minutes,Comedy,Live Action,Fantasy,"DZE,Brad Grey",United States,English,"April 11, 2013",Scary Movie
https://www.the-numbers.com/movie/Dhoom-3#tab=summary,"$24,000,000",Not Rated,150 minutes,Action,Live Action,Contemporary Fiction,,India,Hindi,"December 19, 2013",Dhoom
https://www.the-numbers.com/movie/One-Direction-This-is-Us-(2013)#tab=summary,"$10,000,000","PGfor language.(Rating bulletin 2289, 9/11/2013)",92 minutes,Concert/Performance,Live Action,Factual,"Tri-Star Pictures,Syco Entertainment,Modest! Management,Warrior Poets,Fulwell 73",United States,English,"August 30, 2013",
https://www.the-numbers.com/movie/Jobs#tab=summary,"$18,000,000","PG-13for some drug content and brief strong language.(Rating bulletin 2257, 1/30/2013)",127 minutes,Drama,Live Action,Dramatization,"Open Road Films,Five Star Feature Films,If Entertainment,Venture 4th,Silver Reel Entertainment",United States,English,"August 16, 2013",
https://www.the-numbers.com/movie/Krrish-3-(2013-India)#tab=summary,,Not Rated,152 minutes,Action,Live Action,Super Hero,,India,Hindi,"November 01, 2013",Koi Mil Gaya
https://www.the-numbers.com/movie/Kevin-Hart-Let-Me-Explain-(2013)#tab=summary,"$2,500,000","Rfor pervasive language including sexual references.(Rating bulletin 2268, 4/17/2013)",75 minutes,Concert/Performance,Live Action,Factual,"Summit Entertainment,Codeblack Films,Hartbeat Productions",United States,English,"July 03, 2013",
https://www.the-numbers.com/movie/grande-bellezza-La#tab=summary,"$12,000,000",Not Rated,142 minutes,Drama,Live Action,Contemporary Fiction,"Indigo Film,Babe Films,Pathe Production,France 2 Cinema,Medusa Film",Italy,Italian,"October 10, 2013",
https://www.the-numbers.com/movie/Kuai-Le-Dao-Jia#tab=summary,,,97 minutes,Comedy,Live Action,,,China,Mandarin,"January 15, 2013",
https://www.the-numbers.com/movie/Kaguyahime-no-monogatari#tab=summary,,"PGfor thematic elements, some violent action and partial nudity.(Rating bulletin 2338, 9/3/2014)",137 minutes,Drama,Hand Animation,Fantasy,Studio Ghibli,Japan,Japanese,"November 23, 2013",
https://www.the-numbers.com/movie/Hwai-Goimooleul-Samkin-Ai-(2021-South-Korea)#tab=summary,,,125 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,,Republic of Korea,Korean,"October 09, 2013",
https://www.the-numbers.com/movie/Journey-to-the-South-Pacific#tab=summary,,G,40 minutes,Documentary,Live Action,Factual,IMAX Corporation,United States,English,"November 27, 2013",
https://www.the-numbers.com/movie/amantes-pasajeros-Los#tab=summary,,"Rfor strong sexual content including crude references, and drug use.(Rating bulletin 2263, 3/13/2013)",89 minutes,Comedy,Live Action,Contemporary Fiction,"El Deseo,TVE.,Canal Plus",Spain,Spanish,"June 28, 2013",
https://www.the-numbers.com/movie/Pulling-Strings#tab=summary,,"PGfor language and brief smoking.(Rating bulletin 2284, 8/7/2013)",112 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Pantelion Films,Traziende Films,Efcine,Lionsgate",Mexico,"English,Spanish","October 04, 2013",
https://www.the-numbers.com/movie/Cage-Doree-La#tab=summary,,,90 minutes,Comedy,Live Action,,,"France,Portugal","French,English,Portuguese","April 24, 2013",
https://www.the-numbers.com/movie/Suspect-The#tab=summary,,,137 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,Modoc Spring,United States,English,"December 24, 2013",
https://www.the-numbers.com/movie/Bling-Ring-The#tab=summary,,"Rfor teen drug and alcohol use, and for language including some brief sexual references.(Rating bulletin 2263, 3/20/2013)",90 minutes,Drama,Live Action,Dramatization,"Nala Films,American Zoetrope,Pathe Distribution,Tohokushinsha Film Corporation,Tobis Film GMBH & Co.,KG,StudioCanal,FilmNation Entertainment",United States,English,"June 14, 2013",
https://www.the-numbers.com/movie/Duong-Gia-Tuong#tab=summary,,,102 minutes,Action,Live Action,,,"China,Hong Kong",Mandarin,"April 04, 2013",
https://www.the-numbers.com/movie/Getaway#tab=summary,"$18,000,000","PG-13for intense action, violence and mayhem throughout, some rude gestures, and language.(Rating bulletin 2279, 7/3/2013)",89 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Warner Bros.,Dark Castle Entertainment,After Dark Films,Signature Entertainment,Silver Reel Entertainment","United States,Bulgaria",English,"August 30, 2013",
https://www.the-numbers.com/movie/Rio-2#tab=summary,"$130,000,000","G(Rating bulletin 2309, 2/12/2014)",101 minutes,Adventure,Digital Animation,Kids Fiction,"20th Century Fox Animation,Blue Sky Studios",United States,English,"March 20, 2014",Rio
https://www.the-numbers.com/movie/Lucy#tab=summary,"$40,000,000","Rfor strong violence, disturbing images, and sexuality.(Rating bulletin 2325, 6/4/2014)",88 minutes,Action,Live Action,Science Fiction,"EuropaCorp,TF1 Film Productions,Canal Plus,Cine Plus,TF1 International","United States,France","English,Korean,Mandarin","July 25, 2014",
https://www.the-numbers.com/movie/Gone-Girl-(2014)#tab=summary,"$61,000,000","Rfor a scene of bloody violence, some strong sexual content/nudity, and language.(Rating bulletin 2329, 7/2/2014)",149 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Regency Enterprises,TSG Entertainment",United States,English,"October 02, 2014",
https://www.the-numbers.com/movie/Edge-of-Tomorrow#tab=summary,"$178,000,000","PG-13for intense sequences of sci-fi action and violence, language and brief suggestive material.(Rating bulletin 2317, 4/9/2014)",136 minutes,Action,Live Action,Science Fiction,"Warner Bros.,Village Roadshow Productions,RatPac Entertainment,Dune Entertainment",United States,English,"May 28, 2014",Edge of Tomorrow
https://www.the-numbers.com/movie/300-Rise-of-an-Empire#tab=summary,"$110,000,000","Rfor strong sustained sequences of stylized bloody violence throughout, a sex scene, nudity and some language.(Rating bulletin 2284, 8/7/2013)",102 minutes,Action,Animation/Live Action,Historical Fiction,"Cruel and Unusual Films,Mark Canton,Gianni Nunnari",United States,English,"March 07, 2014",300
https://www.the-numbers.com/movie/Taking-of-Tiger-Mountain-The#tab=summary,,Not Rated,141 minutes,Adventure,Live Action,Contemporary Fiction,"Bona Film Group,August First Film Studios,Huaxia Film & Distribution Coroporation",China,"Mandarin,English","December 23, 2014",
https://www.the-numbers.com/movie/Hercules-(2014)#tab=summary,"$100,000,000","PG-13for epic battle sequences, violence, suggestive comments, brief strong  anguage and partial nudity.(Rating bulletin 2331, 7/16/2014)",97 minutes,Adventure,Live Action,Fantasy,"Flynn Picture Company,Radical Studios",United States,English,"July 23, 2014",
https://www.the-numbers.com/movie/Imitation-Game-The#tab=summary,"$15,000,000","PG-13for some sexual references, mature thematic material and historical smoking.(Rating bulletin 2339, 9/10/2014)",113 minutes,Drama,Live Action,Dramatization,"Black Bear,Bristol Automotive",United States,English,"November 14, 2014",
https://www.the-numbers.com/movie/Fury-(2014)#tab=summary,"$80,000,000","Rfor strong sequences of war violence, some grisly images, and language
throughout.(Rating bulletin 2337, 8/27/2014)",134 minutes,Drama,Live Action,Historical Fiction,"QED International,Le Grisbi,Crave Films",United States,English,"October 17, 2014",
https://www.the-numbers.com/movie/Expendables-3-The#tab=summary,"$100,000,000","PG-13for violence including intense sustained gun battles and fight scenes, and for language.(Rating bulletin 2329, 7/2/2014)",103 minutes,Action,Live Action,Contemporary Fiction,"Nu Image,Millennium Films",United States,English,"August 14, 2014",The Expendables
https://www.the-numbers.com/movie/Xin-Hua-Lu-Fang#tab=summary,,Not Rated,116 minutes,Comedy,Live Action,Contemporary Fiction,"Injo Films Limited,HuangBo Studio",China,Mandarin,"October 03, 2014",
https://www.the-numbers.com/movie/Into-the-Storm#tab=summary,"$50,000,000","PG-13for sequences of intense destruction and peril, and language including some sexual references.(Rating bulletin 2309, 2/12/2014)",89 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,Broken Road,United States,English,"August 08, 2014",
https://www.the-numbers.com/movie/Purge-Anarchy-The#tab=summary,"$9,000,000","Rfor strong disturbing violence, and for language.(Rating bulletin 2323, 5/21/2014)",103 minutes,Thriller/Suspense,Live Action,Science Fiction,"Platinum Dunes,Blumhouse,Why Not Productions",United States,English,"July 16, 2014",The Purge
https://www.the-numbers.com/movie/Pompeii#tab=summary,"$80,000,000","PG-13for intense battle sequences, disaster-related action and brief sexual content.(Rating bulletin 2303, 12/24/2013)",102 minutes,Action,Live Action,Historical Fiction,"Constantin Film International,Impact Pictures","Germany,United States",English,"February 21, 2014",
https://www.the-numbers.com/movie/Breakup-Guru-The#tab=summary,,Not Rated,114 minutes,Romantic Comedy,Live Action,Contemporary Fiction,Beijing Enlight Pictures,China,Mandarin,"June 27, 2014",
https://www.the-numbers.com/movie/PK-(India)#tab=summary,,Not Rated,153 minutes,Comedy,Live Action,Fantasy,"Vinod Chopra Films,Rajkumar Hirani Films,UTV Motion Pictures",India,Hindi,"December 19, 2014",
https://www.the-numbers.com/movie/Book-of-Life-The#tab=summary,"$50,000,000","PGfor mild action, rude humor, some thematic elements and brief scary images.(Rating bulletin 2333, 7/30/2014)",95 minutes,Adventure,Digital Animation,Fantasy,Guillermo del Toro,United States,English,"October 17, 2014",
https://www.the-numbers.com/movie/If-I-Stay#tab=summary,"$11,000,000","PG-13for thematic elements and some sexual material.(Rating bulletin 2328, 6/25/2014)",106 minutes,Drama,Live Action,Contemporary Fiction,Di Novi Pictures,United States,English,"August 22, 2014",
https://www.the-numbers.com/movie/Xiao-shi-dai-3-(2014-China)#tab=summary,,,126 minutes,Drama,Live Action,Contemporary Fiction,,China,Mandarin,"July 17, 2014",Tiny Times
https://www.the-numbers.com/movie/Pirate-Fairy-The-(2014)#tab=summary,,"G(Rating bulletin 2308, 2/5/2014)",78 minutes,Adventure,Digital Animation,Kids Fiction,,United States,English,"July 04, 2014",Tinker Bell
https://www.the-numbers.com/movie/Giver-The#tab=summary,"$25,000,000","PG-13for a mature thematic image and some sci-fi action/violence.(Rating bulletin 2332, 7/23/2014)",97 minutes,Drama,Live Action,Science Fiction,"Tonik,As Is Productions",United States,English,"August 15, 2014",
https://www.the-numbers.com/movie/Jing-Cheng-81-Hao-(2014-China)#tab=summary,,,90 minutes,Horror,Live Action,Fantasy,,China,Mandarin,"July 18, 2014",
https://www.the-numbers.com/movie/Inbetweeners-2-The-(2014)#tab=summary,,Not Rated,92 minutes,Comedy,Live Action,Contemporary Fiction,,United States,English,"August 22, 2014",The Inbetweeners
https://www.the-numbers.com/movie/No-Good-Deed-(2013)#tab=summary,"$13,200,000","PG-13for sequences of violence, menace, terror, and for language.(Rating bulletin 2332, 7/23/2014)",84 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,Will Packer Productions,United States,English,"September 12, 2014",
https://www.the-numbers.com/movie/Her#tab=summary,"$23,000,000","Rfor language, sexual content and brief graphic nudity.(Rating bulletin 2295, 10/23/2013)",119 minutes,Drama,Live Action,Science Fiction,Annapurna Pictures,United States,English,"December 18, 2013",
https://www.the-numbers.com/movie/3-Days-to-Kill#tab=summary,"$28,000,000","PG-13for intense sequences of violence and action, some sensuality and language.(Rating bulletin 2308, 2/5/2014)",100 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"3DTK Inc.,Relativity Media,Wonderland Sound and Vision","France,United States",English,"February 21, 2014",
https://www.the-numbers.com/movie/Gambler-The-(2014)#tab=summary,"$25,000,000","Rfor language throughout, and for some sexuality/nudity.(Rating bulletin 2348, 11/12/2014)",111 minutes,Drama,Live Action,Contemporary Fiction,"Chartoff Winkler Productions,Closest to the Hole,Leverage",United States,English,"December 10, 2014",
https://www.the-numbers.com/movie/Yi-Sheng-Yi-Shi-(China)-(2014)#tab=summary,,Not Rated,106 minutes,Drama,Live Action,Historical Fiction,Emperor Motion Picture,China,Mandarin,"September 05, 2014",
https://www.the-numbers.com/movie/Most-Wanted-Man-A#tab=summary,"$15,000,000","Rfor language.(Rating bulletin 2326, 6/11/2014)",121 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Lionsgate,Demarest Films,FilmNation Entertainment,Senator Film,Ink Factory,Amusement Park",United Kingdom,English,"July 25, 2014",
https://www.the-numbers.com/movie/Magic-in-the-Moonlight#tab=summary,,"PG-13for a brief suggestive comment, and smoking throughout.(Rating bulletin 2316, 4/2/2014)",97 minutes,Romantic Comedy,Live Action,Historical Fiction,"Dippermouth,Perdido,Ske-Dat-De-Dat Productions",United States,English,"July 25, 2014",
https://www.the-numbers.com/movie/Get-on-Up#tab=summary,"$30,000,000","PG-13for sexual content, drug use, some strong language, and violent situations.(Rating bulletin 2329, 7/2/2014)",138 minutes,Drama,Live Action,Dramatization,"Jagged Films,Brian Grazer Productions,Wyolah Films",United States,English,"August 01, 2014",
